# motion pattern log x1.5 2.8V heading-PD (read from RAM via SWD) n=639
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
29,1,132,3500,109,102,-4,33,-2,586,92,493,-33,-75,1000,-377,-166,150,323,-6,0,1,-310,-242,272,285,0,0,-264,-239,220,267
59,1,133,3499,259,497,-335,152,37,1375,397,977,-348,-3239,1000,-3468,-244,378,733,-6,-120,340,-750,-626,595,665,0,0,-235,-296,135,263
89,1,129,3499,409,570,-331,238,88,144,287,-144,-299,-4113,1000,-3698,-689,519,697,-7,-512,644,-1259,-1075,853,975,0,0,-277,-325,146,267
119,1,128,3499,559,519,4,328,110,-210,303,-529,-116,-1095,1000,-1986,-1273,598,1350,-9,-531,-212,-1679,-1427,1208,1375,0,0,-312,-270,268,310
149,1,128,3499,709,618,92,429,97,-273,357,-633,-96,154,1000,-1761,-1483,955,2025,-11,-102,-336,-1984,-1670,1673,1889,0,0,-318,-258,315,342
180,1,129,3499,859,802,92,517,96,426,278,147,-216,316,1000,-2380,-1478,1235,2928,-11,-16,70,-2373,-2002,2049,2319,0,0,-368,-301,289,310
210,1,133,3499,1009,1260,327,602,33,1507,262,1241,-467,3036,1000,-3141,-1911,1714,5739,-12,-162,-344,-2820,-2390,2368,2691,0,0,-357,-231,318,273
240,1,129,3486,1159,1143,21,680,20,129,221,-96,-194,1030,1000,-3278,-2044,2384,3796,-12,129,-154,-3157,-2670,2795,3174,0,0,-343,-302,327,379
270,1,133,3433,1309,1627,301,806,-19,1449,405,1047,-594,3738,1000,-4287,-2225,2506,7137,-11,192,-338,-3550,-3010,3162,3601,0,0,-357,-244,338,309
300,1,129,3372,1459,1506,179,836,-69,171,269,-110,-427,2406,1000,-4171,-2403,2584,5881,-10,422,-355,-3899,-3311,3570,4072,0,0,-372,-295,368,388
330,1,131,3301,1609,1755,373,971,-120,-175,204,-358,-493,4928,1000,-4016,-2680,3154,7681,-6,419,-458,-4302,-3674,3913,4487,0,0,-407,-281,384,355
360,1,133,3232,1759,1879,265,1463,53,1503,333,1191,-422,4415,1000,-4487,-2973,3796,7581,-1,514,-260,-4678,-4015,4278,4930,0,0,-405,-312,381,390
390,1,129,3152,1909,1748,136,1752,108,-618,291,-904,-313,1306,1000,-4808,-3293,3396,6078,4,524,189,-5074,-4380,4621,5353,0,0,-466,-396,380,426
420,1,129,3061,2059,2269,294,2055,187,749,367,390,-734,4145,1000,-6253,-3280,3786,9275,8,319,-355,-5528,-4793,4915,5719,0,0,-437,-330,391,391
450,1,195,2962,2209,2260,466,2169,315,520,266,291,-580,6681,1000,-5078,-3548,4233,9746,14,617,-914,-5851,-5086,5328,6214,0,0,-406,-274,449,448
480,1,199,2849,2358,2657,655,2349,471,1684,118,1641,-755,9836,1000,-5412,-3737,5057,12325,29,1213,-1019,-6081,-5324,5794,6799,0,0,-399,-303,455,475
511,1,195,2719,2506,2738,554,2570,583,582,146,278,-605,9220,1000,-5623,-4177,5737,11914,55,1550,-874,-6349,-5651,6163,7338,0,0,-363,-290,425,490
541,1,129,2592,2627,2289,228,2554,412,-977,277,-1161,-525,3560,1000,-5989,-3686,4508,8761,109,1639,236,-6556,-6043,6345,7795,0,0,-314,-410,285,486
571,1,132,2478,2581,1962,-68,2342,243,-1109,270,1919,-75,53,1000,-5393,-4021,4857,5644,99,1192,973,-6561,-6020,6149,7536,0,0,-309,-123,194,53
601,1,132,2381,2448,1632,-301,1951,-74,-629,-84,730,-38,-143,1000,-5048,-2976,4528,4027,31,585,406,-6478,-5697,5843,6890,0,0,-232,-162,148,124
631,1,128,2287,2312,1601,-180,1749,-213,-187,-72,211,-54,-75,1000,-4853,-3236,4046,4126,20,494,-1,-6150,-5375,5524,6477,0,0,-119,-224,110,264
661,1,0,2186,2206,1674,-75,1707,-97,-26,66,89,-81,519,1000,-4693,-3371,4121,4801,33,753,271,-5773,-5091,5311,6277,0,0,-138,-177,132,215
691,1,0,2086,2105,1594,-104,1693,-104,61,-16,-5,-44,52,1000,-4519,-3270,4025,4381,21,563,471,-5566,-4872,5052,5930,0,0,-207,-178,126,138
721,1,0,1982,2002,1570,-95,1594,-124,76,-135,-208,13,28,1000,-4379,-3446,4023,4142,17,358,225,-5344,-4671,4768,5590,0,0,-126,-169,104,183
751,1,0,1872,1895,1561,-56,1558,-96,27,-163,-170,-23,-104,1000,-4412,-3479,3762,4216,24,412,141,-5025,-4422,4512,5325,0,0,-97,-152,77,161
781,1,0,1758,1783,1471,-123,1534,-52,-396,-16,354,-76,518,1000,-4249,-2818,3739,4112,26,334,154,-4735,-4181,4224,5002,0,0,-63,-147,57,165
811,1,0,1642,1668,1428,-43,1476,-72,-285,51,336,-47,466,1000,-3907,-2971,3529,4096,31,237,241,-4436,-3946,3918,4674,0,0,-76,-119,52,113
842,1,0,1526,1552,1336,-44,1412,-42,-175,-289,-105,-39,-15,1000,-3764,-2893,3214,3705,28,176,238,-4139,-3682,3634,4338,0,0,-73,-105,43,90
872,1,0,1408,1435,1270,-53,1365,-55,6,-49,-56,-7,-169,1000,-3609,-2876,3076,3355,33,169,68,-3812,-3418,3346,4024,0,0,-21,-99,20,107
902,1,0,1280,1312,1225,-52,1253,-43,-369,-215,158,-65,-147,1000,-3614,-2631,2824,3359,45,213,37,-3442,-3145,3039,3722,0,0,27,-84,-20,91
932,1,0,1149,1183,1152,-70,1161,-34,-240,-297,-85,-31,-187,1000,-3364,-2488,2787,3062,56,163,120,-3080,-2881,2695,3380,0,0,48,-79,-55,67
962,1,0,920,1037,1008,-5,1030,-20,-412,-491,-78,-146,-413,1000,-3130,-2055,1977,3001,61,139,201,-2680,-2553,2335,2983,0,0,52,-16,-59,-5
992,1,132,688,886,871,6,952,-31,-697,-222,476,-140,-411,1000,-2741,-1793,1620,2621,59,66,124,-2291,-2213,1967,2551,0,0,73,2,-68,-14
1022,1,0,501,736,761,-75,787,-28,-122,-434,-313,-104,295,1000,-2355,-1264,1809,2251,58,61,79,-1884,-1858,1614,2138,0,0,107,5,-97,-17
1052,1,0,327,587,641,-101,676,-43,-588,-473,96,-71,558,1000,-1954,-954,1719,1856,63,74,16,-1463,-1514,1253,1742,0,0,149,11,-123,-9
1082,1,193,193,437,508,-174,524,-22,-300,-418,-204,-172,1050,1000,-1849,-120,1425,1664,76,129,-85,-1015,-1180,882,1374,0,0,169,-10,-133,34
1112,1,64,81,289,453,-84,426,-63,-15,-263,-186,-44,361,1000,-1389,-651,1267,1279,102,86,69,-573,-904,462,1010,0,0,185,-19,-182,-4
1142,1,64,-18,142,338,-2,326,-4,-490,-430,35,-66,202,1000,-963,-518,747,1167,128,-65,228,-159,-654,15,617,0,0,197,19,-220,-56
1173,1,64,-88,-6,243,10,232,-4,-381,-349,42,-28,206,1000,-626,-446,562,826,145,-66,118,280,-344,-376,243,0,0,210,9,-189,-28
1203,1,0,-132,-125,148,4,103,21,-235,-454,-216,-22,-50,1000,-400,-259,329,508,152,-163,231,593,-102,-695,-93,0,0,178,0,-182,-94
1233,2,0,-3499,-165,44,20,29,23,-436,-384,54,-3,147,1000,-62,-116,76,199,149,-91,-33,713,15,-764,-189,0,0,206,67,-161,-108
1263,2,132,-3499,-301,-194,-57,-71,9,-1153,-354,810,-95,693,1000,380,992,-395,-273,145,-79,-41,1081,348,-1073,-566,0,0,326,195,-277,-217
1293,2,197,-3499,-451,-583,-382,-218,49,-1031,-447,612,-449,3755,1000,741,4230,-744,-522,141,99,-391,1529,755,-1373,-937,0,0,352,150,-263,-105
1323,2,129,-3499,-601,-554,-182,-320,111,137,-379,-534,-263,2178,1000,1196,2982,-938,-708,137,169,190,1948,1136,-1700,-1337,0,0,346,185,-322,-235
1353,2,129,-3498,-752,-711,-139,-410,150,-456,-345,110,-265,1789,1000,1595,3151,-1520,-1158,135,-127,153,2280,1422,-2123,-1827,0,0,348,194,-336,-257
1383,2,129,-3497,-901,-664,133,-517,159,444,-225,-674,-181,1054,1000,1987,2007,-2026,-867,133,-86,164,2697,1788,-2463,-2228,0,0,358,271,-325,-320
1413,2,129,-3497,-1051,-941,10,-622,183,-517,-326,191,-217,1621,1000,2576,3184,-2326,-1633,133,-229,189,3070,2106,-2852,-2674,0,0,367,244,-350,-306
1443,2,133,-3496,-1201,-1199,-67,-737,189,-1097,-417,679,-381,2062,1000,2850,4452,-3092,-2070,134,-173,16,3496,2471,-3194,-3067,0,0,394,244,-351,-277
1473,2,129,-3489,-1351,-1163,143,-825,239,400,-272,-664,-173,1507,1000,3457,3211,-3135,-2156,136,-34,-2,3943,2856,-3516,-3439,0,0,400,305,-354,-342
1504,2,133,-3436,-1502,-1521,267,-957,244,-1157,-409,753,-421,286,1000,3912,4146,-5112,-2595,137,-263,304,4299,3149,-3931,-3903,0,0,334,278,-362,-383
1534,2,129,-3375,-1652,-1492,341,-1014,214,-219,-206,9,-180,-1016,1000,4201,3015,-4914,-3181,141,-572,442,4637,3417,-4369,-4384,0,0,371,321,-381,-415
1564,2,133,-3309,-1802,-1781,150,-1220,177,-1117,-325,752,-256,-348,1000,4594,4465,-5198,-4039,146,-686,304,5028,3730,-4764,-4812,0,0,394,284,-413,-383
1594,2,128,-3236,-1951,-1800,23,-1592,135,-589,-267,294,-148,486,1000,4748,4661,-4562,-4450,153,-517,-68,5494,4109,-5092,-5165,0,0,473,313,-435,-360
1624,2,129,-3158,-2101,-1936,317,-1837,159,-598,-358,277,-201,359,1000,5575,4424,-5701,-4140,160,-481,81,5926,4454,-5453,-5551,0,0,426,349,-427,-437
1654,2,64,-3071,-2251,-1947,169,-1992,184,429,-280,-711,-83,279,1000,5605,4535,-5058,-4677,166,-592,277,6319,4765,-5849,-5977,0,0,450,332,-490,-461
1684,2,193,-2973,-2401,-2268,104,-2092,219,-500,-332,158,-258,-163,1000,5894,5790,-6182,-5392,175,-757,367,6704,5056,-6264,-6410,0,0,434,290,-490,-414
1714,2,193,-2870,-2550,-2279,102,-2215,177,-562,-459,98,-227,163,1000,5953,5712,-6158,-5527,193,-781,-90,7139,5360,-6663,-6790,0,0,476,304,-490,-380
1744,2,192,-2759,-2699,-2289,319,-2309,175,384,-296,-679,-130,441,1000,6640,5020,-6415,-5305,209,-512,-216,7643,5740,-6985,-7098,0,0,479,407,-478,-490
1774,2,129,-2641,-2743,-2430,99,-2409,181,-349,-342,104,-206,63,1000,6461,6078,-6399,-5930,190,-670,235,7688,5850,-7083,-7295,0,0,183,122,-295,-247
1804,2,132,-2526,-2610,-1875,281,-2392,181,1717,238,1480,45,-1269,1000,5399,3287,-5326,-5036,198,-785,-156,7310,5487,-6816,-6943,0,0,130,93,-189,-145
1835,2,128,-2429,-2466,-1810,200,-2369,134,345,116,269,5,-340,1000,5121,3564,-4944,-4787,160,-419,-525,6937,5330,-6297,-6533,0,0,85,215,-68,-198
1865,2,128,-2327,-2351,-1825,44,-2340,80,-46,46,-116,88,529,1000,5280,4000,-4168,-5067,110,-178,-444,6586,5237,-5846,-6253,0,0,128,154,-131,-162
1895,2,128,-2223,-2244,-1704,108,-2279,55,432,165,250,38,-605,1000,4715,3437,-4404,-4757,77,-139,-306,6242,5073,-5508,-6015,0,0,111,174,-109,-182
1925,2,128,-2116,-2138,-1727,60,-2171,4,-166,279,-517,52,-368,1000,4792,3646,-4241,-4868,52,-98,-248,5915,4891,-5189,-5762,0,0,102,116,-115,-132
1955,2,128,-2005,-2029,-1652,64,-2152,35,268,116,151,72,-35,1000,4723,3496,-3936,-4612,27,14,-234,5597,4722,-4844,-5485,0,0,73,118,-78,-125
1985,2,0,-1894,-1918,-1550,113,-1890,11,479,3,358,-2,303,1000,4462,3405,-3912,-3996,4,72,-243,5264,4529,-4514,-5212,0,0,68,122,-57,-112
2015,2,128,-1783,-1807,-1462,17,-1833,2,374,196,180,59,276,1000,4185,3291,-3307,-4053,-19,61,-145,4912,4320,-4198,-4955,0,0,71,88,-71,-89
2045,2,0,-1671,-1695,-1398,52,-1713,-6,205,78,96,16,-154,1000,3903,3079,-3432,-3807,-30,67,-56,4586,4085,-3905,-4670,0,0,43,82,-47,-84
2075,2,128,-1558,-1582,-1282,58,-1465,-27,452,146,269,33,-926,1000,3446,2564,-3316,-3696,-40,57,-23,4256,3840,-3618,-4383,0,0,49,69,-47,-66
2105,2,0,-1439,-1467,-1292,86,-1355,-4,148,346,-258,22,-145,1000,3713,2758,-3223,-3443,-56,86,26,3918,3613,-3302,-4092,0,0,-21,46,-8,-66
2135,2,0,-1321,-1348,-1171,-17,-1237,21,187,215,-11,14,-239,1000,3128,2697,-2755,-3332,-71,89,-38,3567,3368,-2987,-3795,0,0,7,34,-9,-25
2166,2,128,-1204,-1231,-1084,119,-1148,4,-18,164,-274,7,744,1000,3377,2426,-2651,-2579,-82,120,-64,3235,3127,-2678,-3490,0,0,-45,73,52,-55
2196,2,0,-1045,-1104,-964,-24,-1025,-9,441,269,174,-21,-78,1000,2531,2375,-2276,-2642,-104,78,45,2834,2867,-2336,-3194,0,0,-61,-36,37,37
2226,2,132,-836,-954,-689,-36,-870,44,1165,425,733,-108,-1150,1000,1350,1746,-2039,-1952,-104,45,224,2416,2505,-1991,-2793,0,0,-62,-43,26,30
2256,2,0,-677,-804,-699,28,-747,31,-168,323,-486,-27,-563,1000,1796,1539,-1893,-1904,-104,-31,126,1988,2132,-1657,-2402,0,0,-95,-38,88,60
2286,2,132,-524,-654,-484,-89,-607,20,919,425,483,-142,-1211,1000,612,1471,-1520,-1427,-105,12,268,1586,1794,-1288,-1985,0,0,-93,-80,56,71
2316,2,0,-401,-504,-435,-20,-485,11,650,318,324,-61,-1102,1000,771,978,-1379,-1345,-99,-126,108,1155,1390,-986,-1597,0,0,-110,-89,91,103
2346,2,0,-315,-355,-307,90,-325,23,114,392,-178,-114,694,1000,901,926,-1088,-288,-111,53,-161,770,1115,-561,-1171,0,0,-173,16,203,45
2376,2,0,-238,-249,-255,-18,-229,6,412,500,-82,-73,-572,1000,380,701,-866,-701,-127,27,70,444,896,-280,-919,0,0,-67,-14,58,18
2406,2,0,-176,-183,-285,0,-198,-13,-131,259,-388,-8,-144,1000,731,662,-728,-793,-120,10,18,274,718,-147,-728,0,0,-66,-15,68,22
2436,2,0,-119,-123,-212,0,-179,-10,136,236,-99,9,-3,1000,615,490,-466,-583,-119,-34,59,100,562,-18,-572,0,0,-78,0,79,3
2467,2,0,-73,-75,-158,-16,-151,-16,199,133,63,10,52,1000,436,397,-296,-471,-118,-8,-1,-20,454,97,-434,0,0,-96,5,92,0
2497,2,0,-44,-44,-91,-22,-82,-25,204,219,0,4,-4,1000,202,242,-169,-316,-113,27,-56,-87,379,168,-332,0,0,-65,13,69,-3
2527,2,0,-29,-29,-36,-37,-33,-32,188,168,0,6,-11,1000,19,137,0,-207,-107,55,-72,-111,334,197,-269,0,0,-47,62,57,-57
2557,3,0,-21,-26,-1,-31,-2,-32,82,88,-1,-3,-47,1000,-89,64,35,-83,-71,67,-53,-48,246,123,-191,0,0,153,-117,-142,123
2587,3,128,-22,-26,53,186,-1,66,189,-51,390,100,-298,1000,398,-842,-94,258,76,20,184,222,-114,-236,80,0,0,252,-262,-271,219
2617,3,0,17,-25,45,211,-15,145,-184,-76,-232,98,-504,1000,471,-870,-169,295,226,-296,420,427,-549,-667,290,0,0,255,-333,-314,261
2647,3,0,67,-21,15,299,-4,222,-590,45,-516,66,-195,1000,746,-830,-429,546,376,-488,492,658,-958,-1061,538,0,0,270,-357,-325,290
2677,3,193,124,-16,68,463,-20,320,-250,-30,-183,154,-714,1000,988,-1676,-590,705,526,-702,554,875,-1378,-1455,786,0,0,264,-364,-334,280
2707,3,192,163,-8,34,555,-6,367,-45,-23,-201,99,-300,1000,1167,-1649,-993,934,676,-692,253,1142,-1748,-1786,1098,0,0,289,-390,-346,323
2737,3,193,186,1,109,728,3,437,346,-44,159,184,-906,1000,1357,-2563,-1138,1166,826,-720,377,1394,-2131,-2123,1403,0,0,268,-390,-354,289
2767,3,197,221,13,140,884,-2,498,311,-79,715,293,-1817,1000,1581,-3496,-1385,1092,976,-934,396,1596,-2565,-2503,1668,0,0,273,-403,-362,295
2798,3,197,246,26,-33,968,13,542,-861,133,488,294,496,1000,2713,-2793,-1495,1271,1125,-1009,62,1827,-2966,-2842,1971,0,0,276,-430,-347,345
2828,3,192,233,40,27,926,47,616,299,124,-398,135,872,1000,2139,-2433,-1634,1707,1274,-715,-268,2149,-3278,-3089,2367,0,0,329,-418,-347,386
2858,3,192,213,52,90,1065,53,666,50,9,124,62,770,1000,2091,-2709,-1974,2321,1424,-657,-93,2415,-3645,-3397,2702,0,0,303,-427,-369,348
2888,3,192,205,64,21,1034,65,735,146,-78,-346,-3,334,1000,2000,-2390,-2306,2134,1573,-614,24,2680,-4014,-3711,3031,0,0,288,-416,-352,346
2918,3,193,205,76,-129,1165,112,789,-269,154,-162,234,2401,1000,3614,-2492,-1943,1903,1723,-679,-279,2917,-4411,-4052,3333,0,0,297,-420,-313,369
2948,3,196,198,87,99,1256,125,844,483,67,551,105,1281,1000,2683,-3131,-2139,2778,1873,-576,27,3197,-4766,-4352,3676,0,0,317,-443,-374,362
2978,3,192,199,99,154,1323,133,1114,336,39,-104,92,1505,1000,2679,-3339,-2153,3131,2022,-707,-8,3418,-5179,-4709,3963,0,0,332,-450,-386,373
3008,3,197,203,112,316,1648,200,1389,584,-5,962,316,-1138,1000,2778,-5598,-2542,3154,2172,-778,398,3652,-5579,-5050,4265,0,0,306,-471,-404,312
3038,3,193,236,128,562,1819,341,1648,688,-246,348,568,-4354,1000,2309,-7865,-2406,2951,2321,-1194,962,3788,-6073,-5467,4491,0,0,260,-489,-396,216
3068,3,195,291,156,706,2028,512,1879,546,-297,229,804,-7435,1000,2123,-9981,-2668,2547,2468,-1680,1261,3871,-6608,-5869,4727,0,0,162,-490,-287,69
3099,3,193,306,202,427,1839,543,1841,-604,47,21,643,-4436,1000,2601,-8058,-2857,2190,2612,-1998,-50,3942,-7133,-6179,5046,0,0,218,-490,-314,181
3129,3,193,250,242,230,1634,406,1749,-739,137,-246,325,-1796,1000,2556,-5834,-3139,2428,2755,-1789,-736,4159,-7514,-6371,5484,0,0,288,-490,-362,320
3159,3,133,160,193,132,1739,233,1749,-493,36,447,323,-173,1000,3409,-5461,-3234,2750,2832,-1096,-815,4613,-7405,-6495,5668,0,0,414,-338,-427,295
3189,3,132,75,112,-115,1453,0,1719,-364,-264,1208,112,770,1000,3302,-3463,-3454,2190,2730,-391,-901,4814,-6797,-6267,5428,0,0,323,-183,-306,168
3219,3,128,55,57,-59,1395,-99,1565,328,-104,288,78,-664,1000,2783,-3555,-3448,2124,2623,-126,-190,4829,-6350,-6081,5140,0,0,227,-326,-295,251
3249,3,0,46,47,85,1572,-39,1558,363,-163,-188,75,-858,1000,2701,-4325,-3552,2846,2543,-392,-71,4635,-6206,-5981,4895,0,0,180,-314,-313,170
3279,3,0,30,34,3,1557,-7,1554,-198,115,-485,62,-372,1000,2892,-4043,-3718,2647,2463,-592,-463,4466,-6036,-5872,4656,0,0,229,-267,-299,180
3309,3,0,0,4,-36,1495,-49,1558,-179,-50,171,37,-443,1000,2808,-3761,-3750,2446,2379,-285,-482,4466,-5690,-5669,4490,0,0,248,-232,-256,210
3339,3,132,-24,-21,-67,1404,-91,1583,27,-133,650,82,43,1000,3001,-3400,-3312,2279,2292,-45,-224,4430,-5363,-5465,4312,0,0,212,-258,-256,205
3369,3,128,-24,-24,-74,1457,-61,1616,79,68,164,47,-357,1000,3007,-3463,-3582,2395,2205,-174,12,4241,-5183,-5300,4105,0,0,139,-271,-223,184
3399,3,132,-29,-27,-130,1347,-47,1619,-538,100,839,44,-514,1000,2826,-3176,-3571,1927,2115,-122,-281,4090,-4950,-5082,3937,0,0,179,-224,-191,206
3429,3,128,-29,-28,-63,1381,-41,1631,300,49,-62,-4,-117,1000,2759,-3139,-3459,2435,2026,23,-56,3959,-4702,-4839,3801,0,0,132,-220,-187,158
3460,3,0,-25,-25,-62,1374,-22,1609,-128,210,111,-9,-413,1000,2648,-3202,-3543,2343,1932,-109,-116,3737,-4521,-4642,3596,0,0,103,-195,-151,142
3490,3,132,-27,-26,17,1360,-60,1522,363,-123,552,69,-731,1000,2505,-3616,-3189,2307,1834,37,-51,3589,-4250,-4376,3442,0,0,107,-158,-143,111
3520,3,128,-30,-29,-31,1260,-38,1439,-45,-82,-22,30,-42,1000,2530,-3001,-2999,2228,1733,2,-78,3395,-4015,-4154,3233,0,0,102,-157,-134,116
3550,3,128,-32,-31,-49,1245,-23,1384,-198,7,159,22,-296,1000,2483,-2958,-3076,2118,1630,16,-28,3209,-3764,-3914,3034,0,0,63,-143,-113,84
3580,3,128,-24,-26,-52,1172,1,1366,25,152,110,13,-911,1000,2190,-2897,-3079,1845,1526,-13,15,2986,-3540,-3663,2844,0,0,41,-142,-83,94
3610,3,0,-26,-25,-51,1152,6,1242,-213,170,-296,1,-285,1000,2250,-2700,-2933,1960,1420,71,-110,2804,-3269,-3391,2663,0,0,50,-95,-64,71
3640,3,128,-26,-25,16,1071,-19,1187,102,112,-267,-41,-868,1000,1702,-2672,-2800,1969,1312,18,23,2581,-3029,-3147,2445,0,0,38,-81,-72,34
3670,3,0,-20,-21,-30,1010,-47,1101,143,-37,325,4,-667,1000,1834,-2513,-2633,1648,1199,75,-96,2371,-2757,-2860,2252,0,0,10,-63,-11,55
3700,3,0,-17,-18,-39,950,-12,992,-57,110,86,13,-765,1000,1753,-2381,-2501,1478,1065,102,-39,2115,-2441,-2530,2011,0,0,-66,3,47,-30
3730,3,132,-4,-11,-23,694,-48,868,267,107,608,35,-1658,1000,1052,-2087,-2023,771,915,138,-9,1817,-2097,-2151,1754,0,0,-57,1,58,-7
3760,3,0,1,-5,-54,703,-31,758,-169,30,-183,14,-681,1000,1353,-1736,-1923,996,766,58,-1,1493,-1778,-1803,1465,0,0,-93,30,91,-39
3791,3,0,15,3,-59,571,-48,614,19,12,96,26,-892,1000,1060,-1521,-1671,625,615,128,-106,1199,-1428,-1410,1219,0,0,-110,39,117,-35
3821,3,0,29,16,-66,457,-22,487,17,198,166,70,-1582,1000,808,-1492,-1461,143,466,113,-13,876,-1110,-1033,964,0,0,-135,44,139,-42
3851,3,0,32,28,-22,366,-23,379,-151,-34,166,53,-1046,1000,601,-1217,-1059,254,317,122,-47,560,-782,-650,713,0,0,-132,85,157,-66
3881,3,0,47,43,-24,298,-3,249,321,-64,-525,72,-1187,1000,523,-1092,-850,83,182,43,115,240,-520,-316,477,0,0,-116,-7,100,-9
3911,3,0,41,41,41,335,44,235,131,117,-448,13,-280,1000,467,-1008,-746,639,98,109,-67,101,-302,-105,329,0,0,-67,43,94,-20
3941,3,0,23,25,68,250,62,228,-36,100,23,18,-378,1000,237,-889,-479,533,25,94,3,2,-95,24,140,0,0,-62,74,75,-59
3971,3,0,12,12,38,188,37,163,-34,-71,-111,-11,-20,1000,220,-519,-391,477,-30,134,-24,-59,75,135,10,0,0,-70,83,81,-60
4001,4,0,32,7,14,112,24,97,7,-27,-79,-27,94,1000,152,-195,-261,350,-69,38,51,-141,156,189,-103,0,0,-86,80,92,-55
4031,4,64,31,7,17,-37,19,17,-48,-49,311,51,-303,1000,-89,-157,177,-212,-193,95,-12,-366,460,497,-324,0,0,-248,232,247,-229
4061,4,129,33,8,-96,-284,22,-150,-195,-5,-270,200,-1530,1000,-196,56,594,-1579,-343,120,150,-650,818,860,-601,0,0,-298,247,275,-247
4092,4,0,24,9,-58,-303,-3,-235,-187,64,282,79,-862,1000,-450,458,577,-1107,-493,27,69,-963,1146,1192,-909,0,0,-318,287,308,-275
4122,4,193,-2,10,-150,-556,26,-323,515,120,-218,232,-2828,1000,-730,516,958,-2545,-643,-129,532,-1290,1460,1507,-1235,0,0,-352,235,274,-292
4152,4,128,-46,8,-74,-631,63,-395,195,147,-78,134,-1993,1000,-1145,901,1215,-2130,-793,-361,272,-1630,1761,1799,-1585,0,0,-347,295,311,-310
4182,4,128,-70,4,34,-741,62,-458,531,-65,-275,122,-683,1000,-1367,1249,2015,-1701,-943,-349,218,-1903,2125,2146,-1879,0,0,-347,325,313,-342
4212,4,132,-76,0,40,-804,65,-521,-24,-8,443,106,-49,1000,-1436,1525,2242,-1666,-1093,-254,-1,-2153,2514,2513,-2154,0,0,-355,360,344,-353
4242,4,128,-60,-4,-20,-922,33,-605,-685,-132,-451,51,606,1000,-1515,2179,2337,-1849,-1243,-82,-276,-2385,2920,2899,-2410,0,0,-354,387,385,-335
4272,4,197,-65,-8,-310,-1377,70,-661,-1087,178,1233,265,-3911,1000,-2097,2445,2295,-4925,-1393,-171,403,-2684,3260,3222,-2728,0,0,-399,276,334,-313
4302,4,195,-135,-14,-363,-1464,111,-729,-212,111,-70,430,-5511,1000,-2081,2053,2467,-5903,-1543,-690,743,-3083,3499,3430,-3163,0,0,-398,229,291,-331
4332,4,195,-180,-25,-273,-1479,178,-767,456,197,-244,446,-5006,1000,-2270,1885,2804,-5674,-1692,-846,434,-3377,3839,3717,-3518,0,0,-405,313,343,-363
4362,4,193,-205,-39,-101,-1434,169,-827,437,26,-112,230,-1779,1000,-2382,2641,3300,-3920,-1842,-790,142,-3611,4238,4050,-3829,0,0,-409,407,387,-411
4392,4,197,-234,-56,-99,-1630,149,-862,307,-83,664,201,-1024,1000,-2614,3382,3909,-4014,-1991,-954,235,-3893,4587,4323,-4199,0,0,-417,373,344,-432
4423,4,193,-268,-75,-131,-1552,-80,-1412,894,-29,-1560,314,-3026,1000,-2635,2493,3429,-4699,-2140,-1022,231,-4142,4966,4611,-4553,0,0,-417,381,358,-443
4453,4,193,-259,-96,-237,-1883,-104,-1704,-449,135,179,293,-3219,1000,-3115,3482,3812,-5668,-2288,-898,54,-4337,5398,4943,-4864,0,0,-434,412,392,-440
4483,4,64,-237,-115,-124,-1943,-150,-1929,433,-16,-1014,0,50,1000,-3439,4810,4223,-4118,-2437,-777,-304,-4539,5824,5278,-5171,0,0,-417,484,437,-446
4513,4,132,-233,-131,-282,-2364,-119,-1975,-395,81,1215,91,-2818,1000,-4179,5387,4508,-6112,-2587,-646,316,-4748,6247,5625,-5468,0,0,-468,434,412,-466
4543,4,193,-264,-151,-130,-2122,-155,-2039,657,-130,-849,230,-1908,1000,-3614,4336,4860,-5311,-2735,-982,289,-5063,6558,5846,-5888,0,0,-441,414,367,-490
4573,4,193,-272,-174,-221,-2150,-153,-2101,-322,58,6,297,-3026,1000,-3598,4125,4553,-6081,-2884,-1010,111,-5290,6955,6134,-6242,0,0,-444,450,412,-490
4603,4,193,-279,-198,-185,-2090,-181,-2177,762,-138,-2086,223,-1996,1000,-3438,4385,4619,-5406,-3032,-987,295,-5502,7367,6432,-6585,0,0,-434,416,376,-490
4633,4,193,-296,-228,-415,-2646,-173,-2248,-689,77,32,329,-4020,1000,-4183,5439,5112,-7861,-3179,-1111,172,-5733,7753,6677,-6979,0,0,-445,413,384,-490
4663,4,197,-304,-263,-157,-2550,-194,-2325,228,-88,472,411,-2835,1000,-4271,4660,5957,-6887,-3325,-1079,23,-5908,8187,6947,-7345,0,0,-386,412,360,-490
4693,4,193,-281,-285,64,-2315,-221,-2363,753,-42,-182,266,-807,1000,-4356,4326,5951,-5140,-3468,-815,-472,-6055,8643,7297,-7614,0,0,-408,470,421,-477
