# motion pattern log x1.5 snappy (read from RAM via SWD) n=833
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
29,1,0,2500,82,59,3,23,4,297,93,203,-13,52,1000,-158,-91,125,225,2,-1,52,-221,-200,189,229,0,0,-223,-204,181,225
60,1,0,2499,202,206,40,168,3,537,381,155,-72,363,1000,-570,-330,287,870,2,-17,-71,-554,-487,469,553,0,0,-233,-205,196,231
90,1,0,2499,322,313,-57,266,0,631,295,336,-73,-334,1000,-1205,-504,608,820,1,-2,3,-878,-765,756,884,0,0,-238,-228,196,251
120,1,128,2499,442,474,29,363,10,399,275,123,-119,152,1000,-1454,-855,791,1644,1,-25,2,-1212,-1053,1033,1205,0,0,-253,-224,210,249
150,1,0,2499,562,507,5,491,18,195,284,-88,-32,78,1000,-1428,-1110,1123,1485,1,-15,-3,-1538,-1333,1320,1535,0,0,-272,-245,227,273
180,1,133,2499,682,793,46,617,18,1154,392,761,-196,571,1000,-2351,-1349,1421,2820,0,-30,12,-1870,-1618,1600,1858,0,0,-268,-234,223,258
210,1,128,2499,802,805,12,690,-13,117,192,-74,-121,115,1000,-2434,-1627,1570,2483,0,2,-112,-2191,-1892,1892,2193,0,0,-284,-254,245,289
240,1,128,2499,922,894,91,788,15,-124,354,-481,-140,798,1000,-2358,-1768,1752,3126,0,-19,37,-2525,-2180,2170,2515,0,0,-312,-265,260,290
270,1,128,2499,1043,1011,43,873,0,43,213,-166,-122,-11,1000,-2914,-2155,2006,3135,0,-22,123,-2855,-2461,2455,2840,0,0,-325,-284,261,299
300,1,128,2499,1163,1120,-119,936,14,536,227,327,-93,-1057,1000,-3650,-2292,2531,2868,-2,-89,407,-3203,-2757,2725,3147,0,0,-336,-321,245,312
330,1,128,2499,1283,1256,-54,1042,13,-16,259,-293,-142,-337,1000,-3854,-2497,2723,3616,-7,-230,278,-3574,-3065,2983,3432,0,0,-358,-321,261,308
360,1,133,2498,1402,1433,-43,1089,13,740,259,480,-206,-429,1000,-4537,-2867,2873,4171,-13,-296,30,-3930,-3348,3264,3730,0,0,-356,-311,277,317
391,1,129,2498,1523,1456,-119,1186,32,-349,196,-567,-267,-777,1000,-4978,-2691,2849,4118,-21,-339,-31,-4283,-3624,3554,4033,0,0,-374,-337,291,345
421,1,133,2498,1642,1694,-27,1285,29,903,434,414,-287,658,1000,-5078,-3001,3564,5403,-29,-369,205,-4633,-3895,3847,4336,0,0,-390,-331,289,322
451,1,192,2497,1762,1637,91,1333,24,-369,203,-664,-134,192,1000,-4441,-3602,3453,5075,-39,-442,373,-4997,-4171,4135,4625,0,0,-401,-314,288,299
481,1,133,2496,1881,1904,90,1527,8,1108,292,757,-308,1254,1000,-5383,-3632,3818,6337,-53,-469,-34,-5357,-4425,4443,4917,0,0,-431,-323,339,330
511,1,193,2449,2000,1930,88,1761,39,482,90,361,-234,1885,1000,-5225,-3804,4141,6319,-68,-381,-375,-5688,-4649,4781,5236,0,0,-429,-318,363,359
541,1,193,2369,2120,2230,374,2103,145,32,297,-359,-440,4173,1000,-5443,-4179,4156,8620,-80,-232,-685,-6000,-4866,5127,5577,0,0,-401,-247,367,333
571,1,193,2291,2239,2074,77,2107,164,322,348,-45,-333,1920,1000,-5818,-3834,4296,6937,-81,-47,-270,-6283,-5099,5459,5948,0,0,-438,-367,371,421
601,1,133,2206,2265,2025,-16,2150,126,-751,183,922,-162,711,1000,-5723,-4149,4596,6028,-69,28,27,-6311,-5169,5509,6060,0,0,-195,-160,142,154
631,1,132,2130,2150,1589,12,1911,19,-1308,-134,1167,-59,70,1000,-4441,-3627,3575,4493,-75,12,-60,-6012,-4887,5249,5729,0,0,-196,-151,150,150
661,1,128,2063,2071,1598,-27,1735,-36,116,183,118,-9,-206,1000,-4518,-3762,3728,4251,-70,35,-119,-5781,-4708,5056,5530,0,0,-205,-190,161,199
691,1,0,1989,1999,1656,-31,1680,-16,-74,66,139,-54,282,1000,-4658,-3655,3884,4621,-64,61,-118,-5566,-4544,4879,5350,0,0,-181,-161,147,171
722,1,0,1914,1924,1578,34,1617,9,-328,-301,39,-127,74,1000,-4527,-3498,3309,4636,-57,109,-123,-5336,-4371,4698,5170,0,0,-176,-149,150,165
752,1,0,1838,1848,1640,-55,1625,-12,320,-17,-342,-41,52,1000,-4666,-3625,3898,4468,-53,137,-27,-5115,-4197,4517,4980,0,0,-149,-137,123,146
782,1,0,1759,1769,1539,-19,1587,-41,-163,-157,-1,-6,320,1000,-4165,-3475,3748,4268,-51,135,37,-4896,-4016,4326,4767,0,0,-159,-126,130,132
812,1,0,1680,1691,1493,-56,1552,-46,-42,191,235,-21,-205,1000,-4264,-3366,3566,3984,-52,117,75,-4689,-3832,4140,4546,0,0,-143,-126,112,126
842,1,0,1598,1610,1497,-48,1468,-14,0,-165,-161,-21,-140,1000,-4243,-3380,3577,4027,-53,102,78,-4474,-3642,3947,4319,0,0,-124,-107,96,106
872,1,0,1513,1526,1426,-35,1444,6,-153,-146,6,-49,37,1000,-4070,-3154,3323,3932,-53,98,-36,-4246,-3446,3749,4089,0,0,-100,-96,87,104
902,1,0,1428,1441,1359,-10,1406,9,-184,87,270,-76,-318,1000,-3998,-3092,2934,3750,-52,112,-97,-4007,-3246,3548,3864,0,0,-94,-76,91,92
932,1,0,1343,1356,1279,-16,1330,-26,-233,-38,193,-9,600,1000,-3398,-2808,3176,3630,-45,130,-13,-3758,-3056,3337,3648,0,0,-87,-70,84,84
962,1,0,1255,1269,1218,-79,1243,-32,-262,-275,-38,-9,-275,1000,-3564,-2723,2975,3133,-43,128,25,-3516,-2858,3125,3415,0,0,-62,-75,55,82
992,1,0,1165,1180,1215,-56,1194,-61,35,-166,-202,-61,-206,1000,-3578,-2598,2826,3321,-41,101,128,-3276,-2660,2904,3170,0,0,-51,-51,39,46
1022,1,0,1071,1087,1177,-82,1131,-66,47,-231,-287,-46,210,1000,-3398,-2393,2929,3232,-38,72,86,-3025,-2455,2672,2915,0,0,-19,-44,12,39
1053,1,0,946,985,1065,-33,1074,-39,-327,-246,78,-37,295,1000,-2970,-2254,2584,3012,-34,51,46,-2743,-2227,2416,2637,0,0,15,5,-13,-12
1083,1,0,764,864,938,-59,961,-46,-456,-355,95,-59,144,1000,-2759,-1877,2249,2621,-32,35,35,-2414,-1954,2122,2309,0,0,32,11,-27,-17
1113,1,0,606,745,861,-20,853,-66,-114,-327,-202,-79,-206,1000,-2589,-1814,1851,2454,-27,16,90,-2082,-1688,1824,1986,0,0,45,26,-41,-36
1143,1,0,466,625,698,21,726,-16,-446,-410,37,-77,-43,1000,-2010,-1487,1424,2134,-24,-16,123,-1757,-1420,1526,1656,0,0,42,37,-43,-53
1173,1,0,345,505,626,-104,636,-31,-291,-300,-23,-76,182,1000,-2021,-991,1587,1725,-23,-36,23,-1432,-1144,1236,1325,0,0,78,38,-73,-52
1203,1,132,242,385,489,-72,547,-29,-530,-101,400,-21,89,1000,-1504,-912,1290,1264,-15,-33,-17,-1089,-881,935,1015,0,0,93,44,-83,-57
1233,1,64,163,266,424,-31,393,-43,-115,-405,-264,-84,325,1000,-1344,-658,922,1335,-2,-10,-99,-733,-624,629,719,0,0,106,52,-93,-62
1263,1,64,90,146,290,-31,326,-27,-702,-390,307,-97,339,1000,-1005,-312,574,995,10,18,-117,-376,-364,326,424,0,0,118,62,-99,-68
1293,1,0,42,48,276,-40,219,-33,3,-346,-341,-43,-41,1000,-938,-460,630,758,25,47,-3,-72,-163,66,193,0,0,102,20,-86,-17
1323,1,0,0,1,185,-36,173,-33,-306,-238,59,-45,266,1000,-583,-151,500,622,31,38,89,64,-68,-60,74,0,0,96,17,-77,-18
1354,1,0,-27,-26,157,3,111,-13,-25,-247,0,9,-45,1000,-361,-363,425,456,35,-5,206,138,-24,-147,-3,0,0,90,31,-81,-53
1384,1,0,-48,-47,83,6,66,1,-175,-267,0,-13,49,1000,-197,-132,195,316,35,-61,139,180,13,-209,-77,0,0,66,12,-62,-40
1414,1,0,-58,-57,37,3,27,8,-117,-166,0,4,52,1000,-70,-91,107,116,33,-89,14,198,34,-236,-115,0,0,67,37,-49,-60
1444,1,0,-59,-59,-18,13,-13,6,-167,-124,0,2,45,1000,85,8,-68,-26,32,-85,-35,202,44,-237,-123,0,0,48,3,-32,-20
1474,1,0,-55,-55,-28,10,-28,8,-49,-50,0,-1,-79,1000,64,14,-127,-88,31,-70,-47,193,40,-222,-110,0,0,46,1,-31,-14
1504,1,0,-49,-49,-34,7,-33,11,0,-8,0,4,-10,1000,118,51,-87,-87,29,-66,13,172,30,-200,-94,0,0,47,3,-40,-20
1534,2,0,-2499,-50,-35,28,-33,16,3,18,5,4,-23,1000,173,19,-127,-39,26,-83,74,168,37,-202,-109,0,0,108,72,-96,-104
1564,2,0,-2499,-161,-152,-11,-104,8,-427,-242,185,-42,204,1000,340,527,-402,-311,25,-86,-60,469,298,-463,-413,0,0,229,197,-192,-219
1594,2,0,-2499,-281,-250,-32,-258,-35,-34,-323,-288,-54,425,1000,597,895,-557,-540,25,-60,-60,803,588,-740,-734,0,0,245,205,-207,-229
1624,2,133,-2499,-401,-494,-170,-350,-28,-714,-298,414,-205,1558,1000,941,2434,-917,-882,25,-56,-134,1132,871,-1022,-1061,0,0,257,190,-215,-208
1654,2,128,-2499,-521,-562,-60,-450,-10,-340,-322,18,-130,877,1000,1329,1981,-1319,-1183,26,-21,-122,1469,1163,-1297,-1380,0,0,265,218,-218,-234
1685,2,0,-2499,-641,-664,5,-587,18,-528,-320,207,-111,320,1000,1669,1910,-1775,-1485,26,-16,4,1798,1447,-1578,-1707,0,0,266,231,-228,-258
1715,2,0,-2499,-761,-678,-1,-691,2,-98,-281,-182,-9,445,1000,1984,1782,-1464,-1679,26,-37,174,2120,1725,-1866,-2040,0,0,284,243,-259,-288
1745,2,0,-2499,-882,-873,-83,-812,6,-488,-355,122,-146,505,1000,2132,2834,-2004,-2011,26,-113,370,2431,1987,-2170,-2385,0,0,284,223,-283,-291
1775,2,0,-2498,-1002,-957,1,-903,0,-417,-192,233,-44,665,1000,2750,2589,-2146,-2291,30,-213,238,2741,2238,-2486,-2732,0,0,294,241,-292,-310
1805,2,128,-2497,-1122,-1142,32,-1024,4,-132,-350,-187,-135,281,1000,3032,3092,-2962,-2628,35,-282,280,3059,2491,-2797,-3067,0,0,293,241,-298,-315
1835,2,132,-2496,-1241,-1252,-7,-1100,39,-756,-212,534,-91,-226,1000,3211,3198,-3159,-3239,41,-362,230,3380,2737,-3116,-3401,0,0,308,241,-320,-324
1865,2,128,-2496,-1361,-1344,20,-1210,62,-149,-229,-67,-59,341,1000,3664,3348,-3286,-3425,50,-393,-23,3715,2992,-3426,-3720,0,0,330,262,-325,-329
1895,2,133,-2496,-1481,-1566,10,-1310,58,-933,-428,453,-243,750,1000,3937,4430,-4160,-3579,59,-389,-112,4060,3255,-3728,-4029,0,0,331,259,-325,-323
1925,2,128,-2497,-1601,-1492,52,-1389,52,218,-322,-547,-138,1579,1000,4211,4068,-3652,-3348,67,-332,-253,4417,3532,-4015,-4326,0,0,369,301,-343,-353
1955,2,132,-2497,-1721,-1661,25,-1448,31,-600,-66,567,3,180,1000,4666,3921,-3891,-4421,73,-298,115,4766,3807,-4305,-4632,0,0,366,290,-363,-364
1986,2,129,-2496,-1840,-1858,-27,-1584,57,-637,-402,225,-180,1090,1000,4937,5191,-4464,-4445,82,-336,103,5099,4060,-4617,-4953,0,0,373,279,-376,-358
2016,2,192,-2480,-1960,-1877,23,-1625,97,-2,-292,-268,-45,434,1000,5206,4617,-4461,-4852,94,-385,96,5436,4301,-4939,-5268,0,0,388,290,-395,-374
2046,2,128,-2406,-2079,-2054,147,-1721,89,-147,-350,-112,-141,-330,1000,5501,4757,-5631,-5114,110,-391,-24,5791,4541,-5260,-5563,0,0,393,304,-397,-385
2076,2,196,-2330,-2197,-2158,-21,-1768,92,-942,-64,743,-44,892,1000,5975,5466,-4933,-5624,130,-388,-27,6153,4775,-5584,-5848,0,0,402,272,-413,-354
2106,2,132,-2244,-2283,-2213,145,-1861,89,-545,-36,960,59,71,1000,6529,4808,-5333,-5814,170,-403,247,6460,4880,-5885,-6010,0,0,275,150,-329,-239
2136,2,132,-2160,-2200,-1815,172,-1932,119,1405,-236,1632,69,-1157,1000,5181,3445,-4770,-5030,167,-452,137,6216,4677,-5695,-5799,0,0,89,94,-145,-149
2166,2,0,-2088,-2099,-1691,148,-1763,117,-29,-222,124,-16,-945,1000,4599,3407,-4646,-4570,157,-436,-132,5924,4467,-5428,-5540,0,0,153,141,-183,-187
2196,2,0,-2016,-2025,-1687,107,-1656,123,-21,422,-385,79,302,1000,4995,3541,-4023,-4560,137,-371,-254,5701,4356,-5192,-5360,0,0,152,160,-162,-187
2226,2,0,-1939,-1950,-1675,93,-1683,112,108,112,32,35,148,1000,4828,3638,-4084,-4476,119,-306,-158,5477,4237,-4955,-5172,0,0,138,133,-155,-163
2256,2,0,-1860,-1871,-1676,102,-1672,87,34,-60,83,51,-68,1000,4846,3546,-4105,-4528,109,-277,-80,5250,4084,-4738,-4971,0,0,121,114,-142,-147
2286,2,0,-1780,-1791,-1601,57,-1591,57,215,314,-112,63,-392,1000,4480,3341,-3895,-4539,100,-237,-168,5023,3927,-4518,-4760,0,0,125,108,-139,-134
2317,2,128,-1701,-1712,-1488,64,-1613,76,254,37,204,12,-627,1000,4020,3128,-3827,-4166,82,-168,-160,4790,3798,-4272,-4559,0,0,121,120,-128,-140
2347,2,0,-1619,-1631,-1516,47,-1558,81,126,-10,230,46,100,1000,4329,3345,-3575,-4153,65,-109,-112,4552,3665,-4026,-4358,0,0,92,100,-100,-116
2377,2,0,-1537,-1549,-1422,95,-1441,35,96,277,-216,62,219,1000,4250,3021,-3373,-3784,58,-84,-22,4321,3492,-3810,-4139,0,0,90,92,-103,-113
2407,2,0,-1452,-1465,-1343,57,-1412,80,394,124,269,59,-153,1000,3879,2857,-3178,-3712,52,-85,49,4078,3309,-3597,-3922,0,0,83,73,-104,-101
2437,2,0,-1366,-1379,-1313,104,-1359,85,197,-67,252,76,-145,1000,3902,2613,-3204,-3598,43,-80,-49,3830,3127,-3374,-3702,0,0,55,84,-65,-98
2467,2,0,-1280,-1293,-1200,33,-1254,61,400,264,146,-12,-265,1000,3223,2690,-3030,-3277,34,-58,-99,3583,2951,-3145,-3478,0,0,66,72,-72,-82
2497,2,0,-1192,-1206,-1176,108,-1212,100,252,30,216,23,738,1000,3614,2605,-2825,-2906,21,0,-152,3336,2794,-2895,-3254,0,0,29,87,-23,-81
2527,2,0,-1105,-1118,-1087,60,-1075,83,176,399,-178,23,-487,1000,2983,2210,-2801,-3058,4,44,-126,3074,2638,-2635,-3036,0,0,34,74,-27,-68
2557,2,0,-1012,-1027,-1029,17,-1046,39,437,225,226,61,180,1000,3017,2274,-2276,-2867,-5,59,-16,2810,2450,-2394,-2802,0,0,17,46,-19,-46
2587,2,0,-842,-912,-950,63,-969,17,484,317,156,-16,388,1000,2782,2230,-2331,-2340,-9,56,9,2488,2188,-2115,-2496,0,0,-35,-1,24,6
2617,2,0,-679,-792,-855,77,-862,27,353,379,-44,-7,188,1000,2501,1887,-2183,-2138,-14,58,-51,2152,1917,-1820,-2177,0,0,-51,-3,48,17
2648,2,0,-537,-673,-750,38,-756,34,256,314,-64,-6,-120,1000,2082,1666,-1902,-1991,-21,62,9,1812,1653,-1519,-1863,0,0,-64,-17,57,30
2678,2,0,-409,-553,-657,-9,-659,20,339,295,47,-10,-154,1000,1721,1566,-1586,-1824,-27,64,24,1473,1384,-1222,-1547,0,0,-74,-38,63,49
2708,2,0,-304,-433,-532,-49,-545,-15,289,318,-28,-43,-516,1000,1162,1375,-1349,-1558,-28,43,102,1138,1098,-942,-1226,0,0,-79,-64,58,66
2738,2,0,-218,-313,-439,-22,-423,-14,163,372,-209,-50,-473,1000,932,1098,-1225,-1255,-24,29,3,815,802,-673,-894,0,0,-90,-74,75,86
2768,2,0,-149,-193,-354,0,-311,-16,103,399,-287,-40,-256,1000,801,855,-1016,-958,-18,35,-58,501,507,-403,-553,0,0,-104,-85,93,105
2798,2,0,-98,-102,-263,-4,-217,-25,56,405,-332,-14,-263,1000,605,595,-720,-769,-14,41,-29,262,284,-197,-296,0,0,-25,-13,24,19
2828,2,0,-50,-52,-230,22,-214,-9,253,110,139,9,37,1000,682,456,-581,-614,-17,55,-73,125,178,-70,-163,0,0,-52,2,64,16
2858,2,0,-14,-15,-170,10,-155,6,194,173,20,0,92,1000,519,408,-390,-414,-19,62,40,18,98,26,-64,0,0,-58,-19,56,33
2888,2,0,8,7,-92,40,-88,17,222,252,0,-14,322,1000,419,280,-226,-24,-25,14,163,-64,44,80,-23,0,0,-77,-10,54,6
2918,2,0,22,22,-74,-2,-55,12,79,173,0,3,-146,1000,183,153,-184,-237,-29,-11,58,-118,13,117,1,0,0,-51,-6,29,0
2949,2,0,30,30,-12,-12,-11,1,187,162,0,-11,77,1000,-19,79,-36,-39,-29,-2,-104,-137,-2,138,25,0,0,-44,0,35,8
2979,2,0,28,28,23,-2,18,-6,102,77,0,2,-44,1000,-97,-91,33,16,-28,31,-97,-124,5,141,32,0,0,-27,15,23,-6
3009,2,0,23,23,30,-9,24,-11,24,-11,0,4,-7,1000,-97,-66,98,52,-26,53,-13,-101,18,130,28,0,0,-19,19,18,-9
3039,2,0,19,19,28,-4,18,-9,7,-38,0,1,-22,1000,-56,-34,105,91,-24,34,126,-89,20,109,14,0,0,-32,5,17,-9
3069,3,0,5,12,-2,-11,6,-7,-139,-51,0,-10,-15,1000,-16,79,17,16,3,-2,102,-28,-37,21,39,0,0,86,-137,-127,99
3099,3,0,8,12,1,65,8,66,-73,3,-122,27,-158,1000,125,-281,-138,16,122,-18,-61,197,-322,-265,263,0,0,169,-211,-191,175
3129,3,0,3,11,-5,108,-3,107,41,-6,68,26,-296,1000,189,-395,-293,45,243,3,-62,433,-600,-544,498,0,0,186,-229,-208,193
3159,3,0,-2,11,22,196,8,168,72,15,198,18,-200,1000,285,-632,-431,328,362,24,-75,669,-875,-823,730,0,0,203,-238,-224,202
3189,3,0,-14,10,69,311,13,265,264,-64,121,71,-610,1000,380,-1256,-574,452,483,65,-110,912,-1145,-1098,967,0,0,222,-242,-241,206
3219,3,0,-23,8,21,383,20,329,3,-6,300,55,-187,1000,725,-1159,-783,605,603,96,-84,1154,-1417,-1377,1200,0,0,231,-263,-254,225
3249,3,64,-26,6,34,463,10,434,51,-34,-6,73,-416,1000,842,-1458,-933,722,723,105,2,1391,-1693,-1663,1426,0,0,237,-272,-266,227
3280,3,64,-31,3,7,545,18,517,-174,-45,44,85,-468,1000,1080,-1644,-1185,752,843,115,-42,1630,-1967,-1949,1651,0,0,250,-285,-275,243
3310,3,64,-37,1,28,632,13,597,90,35,92,95,-337,1000,1219,-1910,-1300,967,963,134,-123,1872,-2239,-2234,1878,0,0,259,-284,-279,245
3340,3,193,-39,-2,66,799,-32,652,-176,-187,-152,210,-1422,1000,1483,-2876,-1521,945,1083,126,165,2108,-2517,-2526,2097,0,0,249,-288,-287,223
3370,3,64,-43,-5,-31,702,-14,710,-188,21,-378,73,27,1000,1583,-1764,-1550,1096,1203,136,-36,2349,-2790,-2814,2320,0,0,261,-303,-288,256
3400,3,193,-41,-8,19,911,0,772,183,45,376,150,19,1000,2062,-2517,-1679,1525,1323,129,183,2586,-3066,-3107,2539,0,0,257,-302,-293,239
3430,3,64,-19,-10,-11,852,0,822,-115,31,119,-55,822,1000,1840,-1550,-1877,2012,1443,46,361,2800,-3364,-3416,2741,0,0,243,-306,-299,243
3460,3,64,11,-10,-18,847,-11,886,-10,-50,-578,27,118,1000,1865,-1887,-1836,1649,1563,-68,424,3000,-3679,-3726,2945,0,0,234,-317,-299,236
3490,3,192,44,-5,-79,1060,6,936,-223,-12,162,90,-96,1000,2515,-2459,-2388,1694,1683,-190,403,3184,-4003,-4027,3156,0,0,227,-338,-299,243
3520,3,64,61,3,22,1037,4,974,509,77,318,-23,226,1000,1940,-2370,-2379,2165,1803,-253,52,3373,-4322,-4304,3394,0,0,247,-335,-314,260
3550,3,64,59,13,36,1105,15,1068,105,11,198,62,247,1000,2195,-2801,-2320,2124,1922,-244,-66,3577,-4625,-4560,3652,0,0,258,-345,-316,265
3580,3,192,49,21,70,1215,28,1102,-166,80,-75,74,-95,1000,2256,-3246,-2545,2326,2042,-221,-30,3790,-4920,-4818,3909,0,0,261,-350,-324,261
3611,3,193,42,27,161,1403,0,1200,253,-160,257,280,-2295,1000,2310,-4916,-2763,1995,2162,-213,173,4005,-5215,-5085,4156,0,0,259,-371,-332,228
3641,3,197,34,32,116,1393,27,1264,372,20,412,203,-633,1000,2557,-4287,-2729,2326,2282,-201,-259,4225,-5505,-5354,4401,0,0,283,-364,-331,261
3671,3,193,33,31,154,1444,-4,1295,-53,157,-20,168,-102,1000,2707,-4178,-2618,2831,2402,-234,129,4448,-5796,-5646,4621,0,0,270,-358,-327,245
3701,3,132,33,32,88,1437,-10,1333,-324,-67,593,144,-755,1000,2684,-4087,-2956,2546,2464,-269,220,4556,-5951,-5799,4732,0,0,209,-334,-310,225
3731,3,132,29,30,-20,1412,7,1388,-189,-45,904,85,-152,1000,2851,-3582,-3253,2374,2408,-254,-199,4459,-5811,-5670,4623,0,0,236,-300,-301,223
3761,3,0,5,8,11,1483,5,1405,-3,78,-439,78,434,1000,2965,-3723,-3282,2693,2357,-164,-460,4443,-5618,-5578,4489,0,0,277,-243,-309,189
3791,3,0,-14,-12,-71,1381,-60,1446,-274,-128,346,55,-56,1000,2884,-3296,-3359,2256,2301,-62,-228,4418,-5410,-5469,4349,0,0,247,-279,-292,220
3821,3,0,-22,-21,-38,1512,-51,1497,27,-12,80,36,-75,1000,3048,-3591,-3591,2683,2243,-9,-30,4345,-5241,-5341,4230,0,0,219,-264,-272,200
3851,3,128,-23,-21,87,1562,-64,1489,288,44,-626,19,649,1000,2960,-3768,-3255,3355,2184,-16,34,4232,-5100,-5204,4112,0,0,222,-233,-271,167
3881,3,0,-13,-14,12,1455,-66,1490,183,-103,-273,83,-864,1000,2784,-3812,-3339,2492,2124,-58,283,4086,-4988,-5056,4008,0,0,171,-283,-248,200
3912,3,0,2,0,33,1567,-20,1490,165,-166,-574,36,-1403,1000,2701,-4143,-3805,2731,2062,-136,283,3908,-4895,-4895,3909,0,0,146,-270,-226,184
3942,3,0,4,5,-3,1442,35,1507,-118,100,-74,37,-483,1000,2695,-3638,-3466,2516,1997,-159,-126,3765,-4759,-4735,3792,0,0,192,-234,-241,171
3972,3,128,-2,-1,-94,1367,14,1501,-310,29,256,-8,104,1000,2832,-3001,-3489,2350,1933,-104,-196,3675,-4579,-4587,3666,0,0,181,-246,-221,196
4002,3,128,-5,-4,-11,1357,-22,1462,169,-35,258,-36,-1005,1000,2283,-3348,-3584,2375,1868,-67,-61,3568,-4408,-4431,3541,0,0,176,-234,-222,176
4032,3,0,-7,-6,-39,1390,-8,1428,-25,174,-41,25,291,1000,2867,-3202,-3261,2539,1800,-40,-111,3451,-4238,-4270,3414,0,0,168,-216,-202,170
4062,3,0,-3,-4,-27,1435,-23,1439,-14,14,60,50,-260,1000,2899,-3473,-3354,2532,1729,-47,142,3307,-4078,-4099,3283,0,0,123,-218,-175,158
4092,3,0,2,1,-17,1454,7,1437,-91,56,16,56,-532,1000,2840,-3637,-3439,2503,1654,-82,93,3139,-3924,-3917,3147,0,0,120,-191,-162,138
4122,3,0,5,4,-25,1358,23,1405,-223,188,179,114,-1022,1000,2653,-3682,-3236,2025,1577,-104,-8,2976,-3755,-3732,3003,0,0,125,-187,-164,137
4152,3,0,8,7,-35,1323,-34,1362,6,-126,82,-13,-418,1000,2485,-3115,-3352,2351,1498,-94,-33,2822,-3572,-3539,2861,0,0,108,-182,-140,141
4182,3,0,5,5,-24,1310,6,1349,-151,99,379,-38,-576,1000,2329,-3097,-3405,2360,1416,-78,-71,2675,-3370,-3346,2702,0,0,101,-149,-127,111
4212,3,132,4,4,21,1193,-9,1332,80,-1,731,41,-334,1000,2225,-3051,-2745,2168,1331,-72,-5,2515,-3166,-3145,2539,0,0,107,-141,-134,99
4243,3,0,5,4,-17,1222,-15,1255,-21,-78,-70,45,-365,1000,2405,-3034,-2889,2113,1245,-71,48,2351,-2965,-2943,2377,0,0,78,-132,-104,94
4273,3,0,8,6,-35,1174,10,1194,-198,29,-53,6,-542,1000,2245,-2812,-2942,2024,1156,-96,101,2168,-2766,-2733,2206,0,0,53,-126,-84,86
4303,3,0,15,14,-3,1128,20,1149,36,206,28,-4,-602,1000,2023,-2779,-2814,2023,1063,-122,60,1962,-2570,-2502,2041,0,0,44,-103,-73,63
4333,3,132,17,16,-3,1057,13,1126,-37,119,494,28,-654,1000,1929,-2714,-2590,1792,954,-129,13,1747,-2321,-2243,1837,0,0,14,-57,-29,30
4363,3,0,19,17,-47,948,-18,1038,-193,-72,172,-45,-108,1000,1801,-2056,-2504,1739,834,-121,-67,1518,-2037,-1957,1611,0,0,0,-50,-10,31
4393,3,0,24,19,-30,898,-15,916,22,44,-113,4,-810,1000,1607,-2263,-2384,1421,714,-109,-8,1285,-1757,-1664,1392,0,0,-15,-32,8,16
4423,3,132,27,22,-20,780,-15,856,-50,35,461,13,-737,1000,1394,-2004,-2036,1224,594,-111,8,1046,-1482,-1375,1171,0,0,-24,-20,19,4
4453,3,132,33,25,-52,677,-20,778,-79,-36,629,30,-985,1000,1253,-1801,-1894,834,474,-115,-19,807,-1208,-1086,949,0,0,-42,-12,39,0
4483,3,0,32,28,-16,672,5,693,-180,170,-236,9,-338,1000,1239,-1683,-1716,1107,354,-105,-115,571,-929,-793,729,0,0,-51,19,60,-21
4513,3,0,33,30,-33,636,-5,598,-221,54,-346,13,-572,1000,1167,-1626,-1712,926,234,-69,-106,346,-641,-496,513,0,0,-69,41,87,-34
4544,3,0,36,32,-25,512,1,517,-84,128,17,39,-889,1000,899,-1479,-1409,591,114,-42,-52,119,-356,-203,296,0,0,-101,53,100,-45
4574,3,64,39,35,3,455,-2,432,99,43,-89,13,-527,1000,727,-1278,-1196,687,-5,-14,-127,-110,-73,92,81,0,0,-123,68,123,-58
4604,3,64,38,36,-4,313,20,310,-74,107,-130,26,-866,1000,431,-1031,-920,293,-125,18,-80,-336,214,388,-134,0,0,-127,111,125,-93
4634,3,64,39,38,-7,253,0,223,-53,-43,-110,30,-350,1000,448,-777,-660,275,-245,53,-139,-561,502,683,-352,0,0,-129,120,137,-104
4664,3,64,40,40,16,163,0,135,118,-2,-87,25,-271,1000,216,-589,-384,202,-324,87,-136,-709,690,882,-487,0,0,-108,126,109,-110
4694,3,0,42,41,0,115,9,66,-40,26,0,13,-69,1000,170,-385,-318,107,-351,149,-253,-746,767,961,-521,0,0,-115,108,126,-76
4724,3,0,41,41,22,42,10,9,42,-11,0,-2,-118,1000,-39,-203,-107,96,-364,206,-97,-757,814,1008,-533,0,0,-98,105,104,-80
4754,3,0,40,40,11,-10,6,-22,1,-26,0,-6,47,1000,-71,8,26,18,-369,231,-74,-758,835,1024,-540,0,0,-77,79,82,-56
4784,3,0,39,39,0,-35,2,-43,-43,-20,0,0,57,1000,-47,106,104,-45,-364,241,29,-743,828,1011,-530,0,0,-80,74,79,-56
