# rx_stall wheel=2 t=40492 SR=0x0014 CR3=0x00C1 NDTR=76 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=41100 SR=0x00D4 CR3=0x0041 NDTR=137 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=45199 SR=0x00D4 CR3=0x0041 NDTR=69 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=48725 SR=0x0014 CR3=0x00C1 NDTR=656 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=48898 SR=0x00D4 CR3=0x0041 NDTR=412 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=50093 SR=0x00D4 CR3=0x0041 NDTR=694 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=50513 SR=0x00D4 CR3=0x0041 NDTR=858 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=51498 SR=0x00D4 CR3=0x0041 NDTR=324 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=55641 SR=0x00D4 CR3=0x0041 NDTR=996 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=56035 SR=0x00D4 CR3=0x0041 NDTR=631 EN=1 RxState=0# rx_stall wheel=3 t=50545 SR=0x00D4 CR3=0x0041 NDTR=794 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=51651 SR=0x00D4 CR3=0x0041 NDTR=804 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=52209 SR=0x00D4 CR3=0x0041 NDTR=807 EN=1 RxState=0x22 Err=0x00
Robot Initialize Start
IMU Calibration loaded from flash  GyroBias[dps] X:+0.495 Y:-0.976 Z:-0.551
                      AccelBias[g]  X:-0.0147 Y:-0.0112
Robot Initialize Finish
Rock SPI stall detected (no master clock for 750ms), re-arming
# rx_stall wheel=0 t=1247 SR=0x00D4 CR3=0x0041 NDTR=488 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=1358 SR=0x0014 CR3=0x00C1 NDTR=779 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=2265 SR=0x00D4 CR3=0x0041 NDTR=820 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=2520 SR=0x00D4 CR3=0x0041 NDTR=697 EN=1 RxState=0x22 Err=0x00
t_ms,seg,t0_x100,t1_x100,t2_x100,t3_x100,w0_x100,w1_x100,w2_x100,w3_x100,v0_x100,v1_x100,v2_x100,v3_x100,s,rx
12179,6,-2867,3535,3535,-2867,-2533,3609,3566,-2626,-97,113,114,-91,1111,6
12189,6,-2867,3535,3535,-2867,-2643,3562,3530,-2682,-97,113,114,-91,1111,6
12199,6,-2867,3535,3535,-2867,-2562,3659,3566,-2705,-97,113,114,-91,1111,6
12209,6,-2867,3535,3535,-2867,-2743,3538,3546,-2705,-97,113,114,-91,1111,6
12219,6,-2867,3535,3535,-2867,-2742,3337,3600,-2813,-97,113,114,-91,1111,6
12229,6,-2867,3535,3535,-2867,-2697,3578,3630,-2879,-97,113,114,-91,1111,6
12239,6,-2867,3535,3535,-2867,-2759,3696,3739,-2917,-97,113,114,-91,1111,6
12249,6,-2867,3535,3535,-2867,-2907,3637,3607,-2942,-97,113,114,-91,1111,6
12259,6,-2867,3535,3535,-2867,-2745,3616,3580,-2970,-97,113,114,-91,1111,6
12269,6,-2867,3535,3535,-2867,-2914,3598,3473,-2967,-97,113,114,-91,1111,6
12279,6,-2867,3535,3535,-2867,-2914,3584,3514,-2925,-97,113,114,-91,1111,6
12289,6,-2867,3535,3535,-2867,-2908,3425,3079,-2917,-97,113,114,-91,1111,6
12299,6,-2867,3535,3535,-2867,-2863,3328,3151,-2979,-97,113,114,-91,1111,6
12309,6,-2867,3535,3535,-2867,-2925,2831,2818,-2955,-97,113,114,-91,1111,6
12319,6,-2867,3535,3535,-2867,-3017,3289,3391,-2933,-97,113,114,-91,1111,6
12329,6,-2867,3535,3535,-2867,-3087,3434,3486,-2915,-97,113,114,-91,1111,6
12339,6,-2867,3535,3535,-2867,-3134,3618,3639,-2515,-97,113,114,-91,1111,6
12349,6,-2867,3535,3535,-2867,-2809,3652,3687,-2659,-97,113,114,-91,1111,6
12359,6,-2867,3535,3535,-2867,-2791,3600,3673,-2726,-97,113,114,-91,1111,6
12369,6,-2867,3535,3535,-2867,-2754,3639,3571,-2643,-97,113,114,-91,1111,6
12379,6,-2867,3535,3535,-2867,-2771,3550,3539,-2708,-97,113,114,-91,1111,6
12389,6,-2867,3535,3535,-2867,-2775,3511,3587,-2725,-97,113,114,-91,1111,6
12399,6,-2867,3535,3535,-2867,-2691,3598,3600,-2718,-97,113,114,-91,1111,6
12409,6,-2867,3535,3535,-2867,-2718,3673,3618,-2756,-97,113,114,-91,1111,6
12419,6,-2867,3535,3535,-2867,-2698,3621,3654,-2829,-97,113,114,-91,1111,6
12429,6,-2867,3535,3535,-2867,-2589,3577,3693,-2740,-97,113,114,-91,1111,6
12439,6,-2867,3535,3535,-2867,-2917,3493,3734,-2737,-97,113,114,-91,1111,6
12449,6,-2867,3535,3535,-2867,-2701,3641,3512,-2679,-97,113,114,-91,1111,6
12459,6,-2867,3535,3535,-2867,-2734,3562,3362,-2850,-97,113,114,-91,1111,6
12469,6,-2867,3535,3535,-2867,-2768,3663,3289,-2934,-97,113,114,-91,1111,6
12479,6,-2867,3535,3535,-2867,-2880,3243,2831,-3076,-97,113,114,-91,1111,6
12489,6,-2867,3535,3535,-2867,-2732,3130,3250,-3034,-97,113,114,-91,1111,6
12499,6,-2867,3535,3535,-2867,-2835,3368,3575,-2955,-97,113,114,-91,1111,6
12509,6,-2867,3535,3535,-2867,-2612,3346,3573,-2960,-97,113,114,-91,1111,6
12519,6,-2867,3535,3535,-2867,-2866,3538,3652,-2949,-97,113,114,-91,1111,6
12529,6,-2867,3535,3535,-2867,-3032,3477,3766,-2920,-97,113,114,-91,1111,6
12539,6,-2867,3535,3535,-2867,-2996,3632,3671,-2981,-97,113,114,-91,1111,6
12549,6,-2867,3535,3535,-2867,-3042,3587,3582,-2949,-97,113,114,-91,1111,6
12559,6,-2867,3535,3535,-2867,-3156,3563,3480,-2595,-97,113,114,-91,1111,6
12569,6,-2867,3535,3535,-2867,-2979,3591,3525,-2581,-97,113,114,-91,1111,6
12579,6,-2867,3535,3535,-2867,-2710,3611,3564,-2703,-97,113,114,-91,1111,6
12589,6,-2867,3535,3535,-2867,-2770,3579,3630,-2710,-97,113,114,-91,1111,6
12599,6,-2867,3535,3535,-2867,-2863,3600,3691,-2675,-97,113,114,-91,1111,6
12609,6,-2867,3535,3535,-2867,-2649,3571,3661,-2737,-97,113,114,-91,1111,6
12619,6,-2867,3535,3535,-2867,-2707,3591,3650,-2741,-97,113,114,-91,1111,6
12629,6,-2867,3535,3535,-2867,-2755,3589,3423,-2705,-97,113,114,-91,1111,6
12639,6,-2867,3535,3535,-2867,-2649,3589,3405,-2739,-97,113,114,-91,1111,6
12649,6,-2867,3535,3535,-2867,-2764,3471,3396,-2784,-97,113,114,-91,1111,6
12659,6,-2867,3535,3535,-2867,-2717,3348,2972,-2800,-97,113,114,-91,1111,6
12669,6,-2867,3535,3535,-2867,-2758,3015,3241,-2809,-97,113,114,-91,1111,6
12679,6,-2867,3535,3535,-2867,-2745,3309,3459,-2839,-97,113,114,-91,1111,6
12689,6,-2867,3535,3535,-2867,-2821,3573,3630,-2980,-97,113,114,-91,1111,6
12699,6,-2867,3535,3535,-2867,-2823,3420,3689,-2912,-97,113,114,-91,1111,6
12709,6,-2867,3535,3535,-2867,-2857,3584,3677,-2991,-97,113,114,-91,1111,6
12719,6,-2867,3535,3535,-2867,-2926,3562,3609,-2983,-97,113,114,-91,1111,6
12729,6,-2867,3535,3535,-2867,-2920,3582,3621,-2964,-97,113,114,-91,1111,6
12739,6,-2867,3535,3535,-2867,-2967,3582,3543,-2997,-97,113,114,-91,1111,6
12749,6,-2867,3535,3535,-2867,-2925,3612,3593,-2914,-97,113,114,-91,1111,6
12759,6,-2867,3535,3535,-2867,-2996,3688,3650,-2934,-97,113,114,-91,1111,6
12769,6,-2867,3535,3535,-2867,-3008,3555,3600,-2953,-97,113,114,-91,1111,6
12779,6,-2867,3535,3535,-2867,-3081,3373,3623,-2830,-97,113,114,-91,1111,6
12789,6,-2867,3535,3535,-2867,-3135,3703,3680,-2523,-97,113,114,-91,1111,6
12799,6,-2867,3535,3535,-2867,-2745,3659,3530,-2656,-97,113,114,-91,1111,6
12809,6,-2867,3535,3535,-2867,-2848,3614,3471,-2660,-97,113,114,-91,1111,6
12819,6,-2867,3535,3535,-2867,-2781,3566,3450,-2712,-97,113,114,-91,1111,6
12829,6,-2867,3535,3535,-2867,-2723,3441,3134,-2809,-97,113,114,-91,1111,6
12839,6,-2867,3535,3535,-2867,-2796,3237,2959,-2742,-97,113,114,-91,1111,6
12849,6,-2867,3535,3535,-2867,-2743,3064,3357,-2701,-97,113,114,-91,1111,6
12859,6,-2867,3535,3535,-2867,-2659,3332,3448,-2723,-97,113,114,-91,1111,6
12869,6,-2867,3535,3535,-2867,-2674,3489,3653,-2758,-97,113,114,-91,1111,6
12879,6,-2867,3535,3535,-2867,-2665,3634,3714,-2759,-97,113,114,-91,1111,6
12889,6,-2867,3535,3535,-2867,-2729,3629,3611,-2818,-97,113,114,-91,1111,6
12899,6,-2867,3535,3535,-2867,-2716,3630,3695,-2857,-97,113,114,-91,1111,6
12909,6,-2867,3535,3535,-2867,-2803,3091,3584,-2904,-97,113,114,-91,1111,6
12919,6,-2867,3535,3535,-2867,-2798,3748,3498,-2929,-97,113,114,-91,1111,6
12929,6,-2867,3535,3535,-2867,-2821,3607,3534,-2939,-97,113,114,-91,1111,6
12939,6,-2867,3535,3535,-2867,-2914,3593,3630,-2974,-97,113,114,-91,1111,6
12949,6,-2867,3535,3535,-2867,-2885,3607,3498,-3001,-97,113,114,-91,1111,6
12959,6,-2867,3535,3535,-2867,-2895,3625,3709,-2976,-97,113,114,-91,1111,6
12969,6,-2867,3535,3535,-2867,-2901,3659,3714,-2978,-97,113,114,-91,1111,6
12979,6,-2867,3535,3535,-2867,-2957,3655,3671,-2950,-97,113,114,-91,1111,6
12989,6,-2867,3535,3535,-2867,-3104,3618,3557,-2900,-97,113,114,-91,1111,6
12999,6,-2867,3535,3535,-2867,-3090,3378,3400,-2755,-97,113,114,-91,1111,6
13009,6,-2867,3535,3535,-2867,-3122,3296,3220,-2545,-97,113,114,-91,1111,6
13019,6,-2867,3535,3535,-2867,-2628,3205,2981,-2666,-97,113,114,-91,1111,6
13029,6,-2867,3535,3535,-2867,-2926,3167,3282,-2704,-97,113,114,-91,1111,6
13039,6,-2867,3535,3535,-2867,-2824,3384,3357,-2685,-97,113,114,-91,1111,6
13049,6,-2867,3535,3535,-2867,-2809,3516,3657,-2706,-97,113,114,-91,1111,6
13059,6,-2867,3535,3535,-2867,-2685,3561,3641,-2696,-97,113,114,-91,1111,6
13069,6,-2867,3535,3535,-2867,-2667,3561,3718,-2710,-97,113,114,-91,1111,6
13079,6,-2867,3535,3535,-2867,-2751,3554,3789,-2733,-97,113,114,-91,1111,6
13090,6,-2867,3535,3535,-2867,-2701,3657,3575,-2743,-97,113,114,-91,1111,6
13100,6,-2867,3535,3535,-2867,-2706,3573,3493,-2778,-97,113,114,-91,1111,6
13110,6,-2867,3535,3535,-2867,-2725,3568,3530,-2855,-97,113,114,-91,1111,6
13120,6,-2867,3535,3535,-2867,-2739,3625,3538,-2795,-97,113,114,-91,1111,6
13130,6,-2867,3535,3535,-2867,-2864,3621,3709,-2857,-97,113,114,-91,1111,6
13140,6,-2867,3535,3535,-2867,-2724,3598,3696,-2900,-97,113,114,-91,1111,6
13150,6,-2867,3535,3535,-2867,-2795,3586,3618,-2942,-97,113,114,-91,1111,6
13160,6,-2867,3535,3535,-2867,-2808,3687,3593,-2958,-97,113,114,-91,1111,6
13170,6,-2867,3535,3535,-2867,-2833,3570,3446,-2992,-97,113,114,-91,1111,6
13180,6,-2867,3535,3535,-2867,-2881,3500,3318,-3012,-97,113,114,-91,1111,6
13190,6,-2867,3535,3535,-2867,-2941,3430,3123,-2935,-97,113,114,-91,1111,6
13200,6,-2867,3535,3535,-2867,-3022,3168,2997,-2929,-97,113,114,-91,1111,6
13210,6,-2867,3535,3535,-2867,-3041,3159,3355,-2918,-97,113,114,-91,1111,6
13220,6,-2867,3535,3535,-2867,-3099,3370,3489,-2934,-97,113,114,-91,1111,6
13230,6,-2867,3535,3535,-2867,-3128,3359,3598,-2673,-97,113,114,-91,1111,6
13240,6,-2867,3535,3535,-2867,-2921,3718,3716,-2601,-97,113,114,-91,1111,6
13250,6,-2867,3535,3535,-2867,-2798,3687,3773,-2724,-97,113,114,-91,1111,6
13260,6,-2867,3535,3535,-2867,-2800,3536,3668,-2704,-97,113,114,-91,1111,6
13270,6,-2867,3535,3535,-2867,-2638,3650,3579,-2759,-97,113,114,-91,1111,6
13280,6,-2867,3535,3535,-2867,-2772,3514,3443,-2673,-97,113,114,-91,1111,6
13290,6,-2867,3535,3535,-2867,-2884,3596,3518,-2659,-97,113,114,-91,1111,6
13300,6,-2867,3535,3535,-2867,-2825,3655,3678,-2759,-97,113,114,-91,1111,6
13310,6,-2867,3535,3535,-2867,-2676,3550,3671,-2617,-97,113,114,-91,1111,6
13320,6,-2867,3535,3535,-2867,-2465,3530,3648,-2810,-97,113,114,-91,1111,6
13330,6,-2867,3535,3535,-2867,-2508,3607,3625,-2760,-97,113,114,-91,1111,6
13340,6,-2867,3535,3535,-2867,-2797,3684,3609,-2731,-97,113,114,-91,1111,6
13350,6,-2867,3535,3535,-2867,-2734,3609,3488,-2895,-97,113,114,-91,1111,6
13360,6,-2867,3535,3535,-2867,-2860,3434,3452,-2895,-97,113,114,-91,1111,6
13370,6,-2867,3535,3535,-2867,-2837,3355,3059,-2931,-97,113,114,-91,1111,6
13380,6,-2867,3535,3535,-2867,-2841,3084,3038,-2971,-97,113,114,-91,1111,6
13390,6,-2867,3535,3535,-2867,-2876,3188,3321,-2933,-97,113,114,-91,1111,6
13400,6,-2867,3535,3535,-2867,-2860,3454,3455,-2915,-97,113,114,-91,1111,6
13410,6,-2867,3535,3535,-2867,-2972,3516,3600,-2963,-97,113,114,-91,1111,6
13420,6,-2867,3535,3535,-2867,-2933,3625,3663,-2934,-97,113,114,-91,1111,6
13430,6,-2867,3535,3535,-2867,-2976,3546,3702,-2926,-97,113,114,-91,1111,6
13440,6,-2867,3535,3535,-2867,-3029,3566,3634,-2929,-97,113,114,-91,1111,6
13450,6,-2867,3535,3535,-2867,-3079,3607,3618,-2876,-97,113,114,-91,1111,6
13460,6,-2867,3535,3535,-2867,-3055,3630,3593,-2485,-97,113,114,-91,1111,6
13470,6,-2867,3535,3535,-2867,-2805,3580,3578,-2666,-97,113,114,-91,1111,6
13480,6,-2867,3535,3535,-2867,-2746,3455,3614,-2734,-97,113,114,-91,1111,6
13490,6,-2867,3535,3535,-2867,-2832,3625,3504,-2768,-97,113,114,-91,1111,6
13500,6,-2867,3535,3535,-2867,-2729,3625,3587,-2691,-97,113,114,-91,1111,6
13510,6,-2867,3535,3535,-2867,-2746,3607,3712,-2668,-97,113,114,-91,1111,6
13520,6,-2867,3535,3535,-2867,-2784,3593,3678,-2709,-97,113,114,-91,1111,6
13530,6,-2867,3535,3535,-2867,-2720,3564,3450,-2695,-97,113,114,-91,1111,6
13540,6,-2867,3535,3535,-2867,-2626,3543,3252,-2763,-97,113,114,-91,1111,6
13550,6,-2867,3535,3535,-2867,-2620,3557,3100,-2774,-97,113,114,-91,1111,6
13560,6,-2867,3535,3535,-2867,-2759,3028,3031,-2771,-97,113,114,-91,1111,6
13570,6,-2867,3535,3535,-2867,-2718,3207,3279,-2895,-97,113,114,-91,1111,6
13580,6,-2867,3535,3535,-2867,-2756,3482,3489,-2901,-97,113,114,-91,1111,6
13590,6,-2867,3535,3535,-2867,-2793,3521,3670,-2972,-97,113,114,-91,1111,6
13600,6,-2867,3535,3535,-2867,-2871,3634,3659,-2905,-97,113,114,-91,1111,6
13610,6,-2867,3535,3535,-2867,-2834,3548,3670,-2899,-97,113,114,-91,1111,6
13620,6,-2867,3535,3535,-2867,-2876,3641,3671,-3074,-97,113,114,-91,1111,6
13630,6,-2867,3535,3535,-2867,-2768,3661,3639,-2953,-97,113,114,-91,1111,6
13640,6,-2867,3535,3535,-2867,-2935,3548,3464,-2941,-97,113,114,-91,1111,6
13650,6,-2867,3535,3535,-2867,-3037,3518,3596,-2971,-97,113,114,-91,1111,6
13660,6,-2867,3535,3535,-2867,-3020,3609,3616,-2906,-97,113,114,-91,1111,6
13670,6,-2867,3535,3535,-2867,-3084,3596,3653,-2992,-97,113,114,-91,1111,6
13680,6,-2867,3535,3535,-2867,-3192,3625,3696,-2626,-97,113,114,-91,1111,6
13690,6,-2867,3535,3535,-2867,-2733,3507,3648,-2659,-97,113,114,-91,1111,6
13700,6,-2867,3535,3535,-2867,-2829,3738,3571,-2667,-97,113,114,-91,1111,6
13710,6,-2867,3535,3535,-2867,-2717,3584,3473,-2707,-97,113,114,-91,1111,6
13720,6,-2867,3535,3535,-2867,-2834,3389,3359,-2699,-97,113,114,-91,1111,6
13730,6,-2867,3535,3535,-2867,-2792,3414,3042,-2749,-97,113,114,-91,1111,6
13740,6,-2867,3535,3535,-2867,-2749,3099,3063,-2717,-97,113,114,-91,1111,6
13750,6,-2867,3535,3535,-2867,-2598,3209,3332,-2676,-97,113,114,-91,1111,6
13760,6,-2867,3535,3535,-2867,-2701,3423,3514,-2728,-97,113,114,-91,1111,6
13770,6,-2867,3535,3535,-2867,-2701,3414,3607,-2779,-97,113,114,-91,1111,6
13780,6,-2867,3535,3535,-2867,-2690,3653,3673,-2762,-97,113,114,-91,1111,6
13790,6,-2867,3535,3535,-2867,-2709,3671,3346,-2812,-97,113,114,-91,1111,6
13800,6,-2867,3535,3535,-2867,-2788,3616,3602,-2903,-97,113,114,-91,1111,6
13810,6,-2867,3535,3535,-2867,-2749,3641,3639,-2891,-97,113,114,-91,1111,6
13820,6,-2867,3535,3535,-2867,-2914,3482,3559,-2934,-97,113,114,-91,1111,6
13830,6,-2867,3535,3535,-2867,-2878,3539,3628,-2975,-97,113,114,-91,1111,6
13840,6,-2867,3535,3535,-2867,-2837,3414,3663,-3010,-97,113,114,-91,1111,6
13850,6,-2867,3535,3535,-2867,-2826,3696,3575,-2916,-97,113,114,-91,1111,6
13860,6,-2867,3535,3535,-2867,-2866,3754,3677,-2934,-97,113,114,-91,1111,6
13870,6,-2867,3535,3535,-2867,-2954,3584,3661,-2922,-97,113,114,-91,1111,6
13880,6,-2867,3535,3535,-2867,-3083,3575,3559,-2947,-97,113,114,-91,1111,6
13890,6,-2867,3535,3535,-2867,-3092,3561,3468,-2933,-97,113,114,-91,1111,6
13900,6,-2867,3535,3535,-2867,-3137,3502,3259,-2893,-97,113,114,-91,1111,6
13910,6,-2867,3535,3535,-2867,-2809,3473,3059,-2485,-97,113,114,-91,1111,6
13920,6,-2867,3535,3535,-2867,-2805,3093,3078,-2624,-97,113,114,-91,1111,6
13930,6,-2867,3535,3535,-2867,-2960,3176,3321,-2684,-97,113,114,-91,1111,6
13940,6,-2867,3535,3535,-2867,-2820,3354,3400,-2690,-97,113,114,-91,1111,6
13950,6,-2867,3535,3535,-2867,-2753,3586,3661,-2763,-97,113,114,-91,1111,6
13960,6,-2867,3535,3535,-2867,-2735,3632,3716,-2724,-97,113,114,-91,1111,6
13970,6,-2867,3535,3535,-2867,-2691,3623,3641,-2664,-97,113,114,-91,1111,6
13980,6,-2867,3535,3535,-2867,-2626,3637,3645,-2701,-97,113,114,-91,1111,6
13990,6,-2867,3535,3535,-2867,-2706,3593,3541,-2685,-97,113,114,-91,1111,6
14000,6,-2867,3535,3535,-2867,-2705,3555,3486,-2742,-97,113,114,-91,1111,6
14010,6,-2867,3535,3535,-2867,-2726,3541,3623,-2803,-97,113,114,-91,1111,6
14020,6,-2867,3535,3535,-2867,-2667,3563,3598,-2855,-97,113,114,-91,1111,6
14030,6,-2867,3535,3535,-2867,-2859,3580,3571,-2867,-97,113,114,-91,1111,6
14040,6,-2867,3535,3535,-2867,-2806,3703,3716,-2950,-97,113,114,-91,1111,6
14050,6,-2867,3535,3535,-2867,-2867,3657,3675,-2958,-97,113,114,-91,1111,6
14060,6,-2867,3535,3535,-2867,-2863,3570,3620,-2948,-97,113,114,-91,1111,6
14070,6,-2867,3535,3535,-2867,-2808,3513,3493,-2981,-97,113,114,-91,1111,6
14080,6,-2867,3535,3535,-2867,-2859,3816,3425,-2930,-97,113,114,-91,1111,6
14090,6,-2867,3535,3535,-2867,-3041,3388,2974,-2991,-97,113,114,-91,1111,6
14100,6,-2867,3535,3535,-2867,-2967,2975,3109,-2941,-97,113,114,-91,1111,6
14110,6,-2867,3535,3535,-2867,-3057,3218,3246,-2770,-97,113,114,-91,1111,6
14120,6,-2867,3535,3535,-2867,-3150,3425,3468,-2956,-97,113,114,-91,1111,6
14130,6,-2867,3535,3535,-2867,-3053,3589,3623,-2489,-97,113,114,-91,1111,6
14140,6,-2867,3535,3535,-2867,-2662,3638,3843,-2563,-97,113,114,-91,1111,6
14150,6,-2867,3535,3535,-2867,-2824,3268,3700,-2696,-97,113,114,-91,1111,6
14160,6,-2867,3535,3535,-2867,-2883,3716,3564,-2797,-97,113,114,-91,1111,6
14170,6,-2867,3535,3535,-2867,-2843,3646,3450,-2707,-97,113,114,-91,1111,6
14180,6,-2867,3535,3535,-2867,-2785,3661,3593,-2676,-97,113,114,-91,1111,6
14190,6,-2867,3535,3535,-2867,-2672,3714,3534,-2608,-97,113,114,-91,1111,6
14200,6,-2867,3535,3535,-2867,-2598,3375,3680,-2729,-97,113,114,-91,1111,6
14210,6,-2867,3535,3535,-2867,-2647,3668,3698,-2762,-97,113,114,-91,1111,6
14220,6,-2867,3535,3535,-2867,-2667,3559,3687,-2724,-97,113,114,-91,1111,6
14230,6,-2867,3535,3535,-2867,-2672,3579,3600,-2799,-97,113,114,-91,1111,6
14240,6,-2867,3535,3535,-2867,-2756,3620,3568,-2804,-97,113,114,-91,1111,6
14250,6,-2867,3535,3535,-2867,-2803,3539,3409,-2860,-97,113,114,-91,1111,6
14260,6,-2867,3535,3535,-2867,-2834,3516,3291,-2950,-97,113,114,-91,1111,6
14270,6,-2867,3535,3535,-2867,-2782,3430,3137,-2939,-97,113,114,-91,1111,6
14280,6,-2867,3535,3535,-2867,-2900,3022,2985,-2984,-97,113,114,-91,1111,6
14290,6,-2867,3535,3535,-2867,-2901,3198,3318,-2992,-97,113,114,-91,1111,6
14300,6,-2867,3535,3535,-2867,-2930,3343,3486,-2923,-97,113,114,-91,1111,6
14310,6,-2867,3535,3535,-2867,-2953,3602,3577,-2979,-97,113,114,-91,1111,6
14320,6,-2867,3535,3535,-2867,-2953,3637,3678,-2892,-97,113,114,-91,1111,6
14330,6,-2867,3535,3535,-2867,-2957,3616,3748,-2918,-97,113,114,-91,1111,6
14340,6,-2867,3535,3535,-2867,-3072,3571,3632,-2947,-97,113,114,-91,1111,6
14350,6,-2867,3535,3535,-2867,-3125,3593,3520,-2855,-97,113,114,-91,1111,6
14360,6,-2867,3535,3535,-2867,-2800,3605,3487,-2521,-97,113,114,-91,1111,6
14370,6,-2867,3535,3535,-2867,-2815,3373,3543,-2701,-97,113,114,-91,1111,6
14380,6,-2867,3535,3535,-2867,-2860,3718,3630,-2708,-97,113,114,-91,1111,6
14390,6,-2867,3535,3535,-2867,-2784,3652,3684,-2654,-97,113,114,-91,1111,6
14400,6,-2867,3535,3535,-2867,-2714,3675,3634,-2790,-97,113,114,-91,1111,6
14410,6,-2867,3535,3535,-2867,-2785,3621,3625,-2749,-97,113,114,-91,1111,6
14420,6,-2867,3535,3535,-2867,-2618,3573,3634,-2750,-97,113,114,-91,1111,6
14430,6,-2867,3535,3535,-2867,-2654,3468,3495,-2812,-97,113,114,-91,1111,6
14440,6,-2867,3535,3535,-2867,-2659,3466,3480,-2700,-97,113,114,-91,1111,6
14450,6,-2867,3535,3535,-2867,-2715,3513,3184,-2712,-97,113,114,-91,1111,6
14460,6,-2867,3535,3535,-2867,-2784,2835,3056,-2866,-97,113,114,-91,1111,6
14470,6,-2867,3535,3535,-2867,-2793,3142,3257,-2832,-97,113,114,-91,1111,6
14480,6,-2867,3535,3535,-2867,-2815,3355,3487,-2884,-97,113,114,-91,1111,6
14490,6,-2867,3535,3535,-2867,-2898,3529,3553,-2981,-97,113,114,-91,1111,6
14500,6,-2867,3535,3535,-2867,-2822,3503,3666,-2960,-97,113,114,-91,1111,6
14510,6,-2867,3535,3535,-2867,-2875,3600,3712,-3006,-97,113,114,-91,1111,6
14520,6,-2867,3535,3535,-2867,-2921,3571,3675,-2976,-97,113,114,-91,1111,6
14530,6,-2867,3535,3535,-2867,-2945,3579,3580,-2953,-97,113,114,-91,1111,6
14540,6,-2867,3535,3535,-2867,-2970,3623,3559,-2907,-97,113,114,-91,1111,6
14550,6,-2867,3535,3535,-2867,-2992,3641,3555,-2966,-97,113,114,-91,1111,6
14560,6,-2867,3535,3535,-2867,-3089,3580,3605,-2942,-97,113,114,-91,1111,6
14570,6,-2867,3535,3535,-2867,-3126,3614,3668,-2946,-97,113,114,-91,1111,6
14580,6,-2867,3535,3535,-2867,-2883,3579,3691,-2521,-97,113,114,-91,1111,6
14590,6,-2867,3535,3535,-2867,-2787,3609,3666,-2605,-97,113,114,-91,1111,6
14600,6,-2867,3535,3535,-2867,-2743,3605,3641,-2698,-97,113,114,-91,1111,6
14610,6,-2867,3535,3535,-2867,-2863,3418,3380,-2684,-97,113,114,-91,1111,6
14620,6,-2867,3535,3535,-2867,-2816,3441,3350,-2705,-97,113,114,-91,1111,6
14630,6,-2867,3535,3535,-2867,-2648,3505,2984,-2708,-97,113,114,-91,1111,6
14640,6,-2867,3535,3535,-2867,-2682,2963,3020,-2768,-97,113,114,-91,1111,6
14650,6,-2867,3535,3535,-2867,-2721,3230,3336,-2726,-97,113,114,-91,1111,6
14660,6,-2867,3535,3535,-2867,-2568,3438,3621,-2666,-97,113,114,-91,1111,6
14670,6,-2867,3535,3535,-2867,-2865,3630,3614,-2770,-97,113,114,-91,1111,6
14680,6,-2867,3535,3535,-2867,-2772,3613,3671,-2784,-97,113,114,-91,1111,6
14690,6,-2867,3535,3535,-2867,-2759,3566,3671,-2832,-97,113,114,-91,1111,6
14700,6,-2867,3535,3535,-2867,-2755,3511,3675,-2865,-97,113,114,-91,1111,6
14710,6,-2867,3535,3535,-2867,-2768,3645,3639,-2953,-97,113,114,-91,1111,6
14720,6,-2867,3535,3535,-2867,-2862,3475,3514,-2921,-97,113,114,-91,1111,6
14730,6,-2867,3535,3535,-2867,-2938,3666,3555,-2949,-97,113,114,-91,1111,6
14740,6,-2867,3535,3535,-2867,-2933,3446,3605,-2980,-97,113,114,-91,1111,6
14750,6,-2867,3535,3535,-2867,-2930,3573,3782,-2970,-97,113,114,-91,1111,6
14760,6,-2867,3535,3535,-2867,-2951,3577,3723,-2947,-97,113,114,-91,1111,6
14770,6,-2867,3535,3535,-2867,-2951,3705,3475,-2930,-97,113,114,-91,1111,6
14780,6,-2867,3535,3535,-2867,-3037,3641,3554,-2885,-97,113,114,-91,1111,6
14790,6,-2867,3535,3535,-2867,-3117,3600,3432,-2964,-97,113,114,-91,1111,6
14800,6,-2867,3535,3535,-2867,-3012,3375,3409,-2624,-97,113,114,-91,1111,6
14810,6,-2867,3535,3535,-2867,-2771,3388,3167,-2584,-97,113,114,-91,1111,6
14820,6,-2867,3535,3535,-2867,-2759,3143,3034,-2721,-97,113,114,-91,1111,6
