# motion pattern log x1.5 3.2V max-perf (read from RAM via SWD) n=612
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
16793,13,133,3499,162,298,87,68,47,1403,299,1100,-179,361,1000,-1013,-448,69,1379,68,-594,-297,-460,-692,71,424,0,1,-380,-334,192,252
16824,13,129,3498,342,556,13,185,49,-1031,162,-1197,-288,-1210,1000,-2589,-1109,84,1681,68,-1684,-709,-1224,-1388,224,643,0,1,-431,-405,155,215
16854,13,199,3492,522,816,-375,311,110,1192,460,640,-422,-4998,1000,-5398,-1544,214,860,73,-3035,-1202,-2044,-2161,299,806,0,1,-353,-426,35,215
16884,13,193,3475,701,727,-110,373,160,-286,287,-454,-251,-3241,1000,-4142,-2237,-55,904,87,-4385,-2387,-2843,-2957,349,987,0,1,-409,-451,62,220
16914,13,195,3424,878,985,-176,424,271,122,162,125,-361,-5633,1000,-5966,-3181,-324,957,119,-5736,-3037,-3606,-3786,356,1193,0,1,-397,-484,-21,211
16944,13,193,3310,1049,746,152,482,329,-474,265,-249,-275,-1154,1000,-3787,-2891,-735,1465,174,-7087,-4658,-4304,-4657,291,1428,0,1,-405,-474,9,234
16974,13,197,3088,1206,1145,850,504,350,1061,256,1961,-337,2446,1000,-3188,-4834,-1107,4509,263,-8437,-6309,-4899,-5572,113,1687,0,1,-437,-490,20,218
17004,13,193,2685,1333,1254,1025,486,414,160,239,214,-358,2748,1000,-3543,-5803,-1661,4837,389,-9787,-8006,-5341,-6508,-223,1938,0,1,-373,-490,-74,219
17034,13,193,2013,1409,943,842,449,523,-1157,322,-708,-229,821,1000,-3611,-5798,-2487,2520,552,-10945,-9447,-5529,-7360,-716,2168,0,1,-294,-490,-118,245
17064,13,193,1061,1418,748,549,355,660,-976,470,-1431,-239,-1716,1000,-4441,-5403,-3059,666,730,-11564,-10033,-5368,-7957,-1268,2379,0,1,-244,-490,-176,246
17094,13,197,-65,1360,583,635,374,717,-895,444,471,-250,-2371,1000,-4103,-5443,-3932,152,899,-11645,-10388,-4905,-8238,-1825,2523,0,1,-176,-490,-222,249
17124,13,196,-1193,1247,379,787,328,808,-758,394,1130,-103,-1129,1000,-2725,-5467,-4193,-211,1038,-11185,-10766,-4216,-8185,-2304,2596,0,1,3,-462,-275,261
17155,13,132,-2191,1096,118,1084,102,985,-879,164,1167,-32,466,1000,-896,-5332,-4933,-107,1135,-10184,-10769,-3368,-7807,-2638,2618,0,1,129,-307,-238,266
17185,13,128,-2890,923,-18,1118,-169,1047,-148,-104,68,-147,1387,1000,-208,-4312,-5126,321,1184,-8839,-9716,-2466,-7179,-2825,2576,0,1,126,-183,-185,183
17215,13,128,-3246,743,-192,944,-336,967,-46,11,72,-122,1344,1000,329,-3209,-4724,-201,1188,-7489,-8310,-1631,-6427,-2920,2431,0,1,117,-113,-152,136
17245,13,132,-3336,567,-394,759,-444,854,-678,-6,869,-133,876,1000,701,-2075,-4595,-883,1153,-6138,-7051,-878,-5592,-2916,2221,0,1,98,-56,-106,110
17275,13,133,-3243,400,-382,734,-420,765,-921,221,1384,-255,2788,1000,1042,-1062,-4126,42,1086,-4788,-6237,-213,-4703,-2814,1975,0,1,87,41,-47,58
17305,13,132,-3038,247,-637,362,-614,511,-362,-107,525,-37,413,1000,1329,-287,-3475,-1992,993,-3438,-4515,365,-3783,-2619,1714,0,1,167,37,-24,76
17335,13,132,-2824,106,-691,255,-655,383,-130,-42,554,5,380,1000,1819,446,-2785,-1982,881,-2088,-2654,873,-2850,-2349,1453,0,1,143,80,5,39
17365,13,0,-2670,-25,-588,232,-616,292,398,253,66,-104,595,1000,1679,951,-2338,-1086,757,-734,-1181,1333,-1910,-2028,1196,0,1,148,144,28,-1
17395,13,128,-2588,-149,-709,165,-623,264,-157,-5,259,-28,1064,1000,2426,1588,-1895,-1323,628,613,-121,1762,-974,-1679,945,0,1,150,188,65,-6
17425,13,128,-2591,-273,-708,144,-590,253,-3,13,153,-26,598,1000,2656,1896,-1574,-1102,497,1964,1407,2186,-36,-1323,695,0,1,162,288,74,-48
17455,13,132,-2672,-400,-807,7,-567,268,-300,57,508,-133,1549,1000,3040,3320,-1144,-798,369,3094,2875,2573,845,-1041,387,0,1,160,348,30,-98
17486,13,132,-2801,-537,-911,-121,-582,288,-452,-99,558,-69,-1,1000,3075,3575,-1067,-1608,252,2843,3867,2661,1381,-1151,-272,0,1,88,266,-108,-338
17516,13,128,-2898,-686,-941,-49,-567,255,-337,-116,34,-29,-489,1000,3088,3081,-1502,-1931,151,2041,3181,2674,1769,-1465,-1072,0,1,83,272,-177,-430
17546,13,64,-2931,-844,-883,-64,-681,170,376,-136,-439,46,-462,1000,2764,2497,-1440,-2260,66,997,1965,2681,2083,-1897,-1929,0,1,136,291,-217,-444
17576,13,192,-2920,-1008,-1032,-88,-850,20,-74,-207,-280,-34,-158,1000,2787,2937,-2103,-2707,-8,158,994,2775,2436,-2315,-2729,0,1,167,319,-232,-458
17606,13,133,-2880,-1174,-1305,-171,-935,-58,-1403,-354,1125,-256,72,1000,2782,4209,-3214,-3248,-78,-377,302,2961,2857,-2677,-3450,0,1,198,354,-230,-464
17636,13,132,-2810,-1340,-1388,-305,-981,-128,-597,-70,588,-41,-26,1000,3022,3996,-2753,-4387,-147,-484,-366,3256,3386,-2932,-4063,0,1,262,405,-219,-446
17666,13,129,-2712,-1504,-1666,-693,-1076,-154,-318,-185,373,-426,3169,1000,2883,7186,-2778,-4395,-221,-328,-889,3603,3985,-3107,-4613,0,1,313,394,-224,-387
17696,13,131,-2604,-1665,-1767,-644,-1180,-203,-502,-352,361,-531,4588,1000,3384,7922,-3039,-4000,-302,-99,-894,3944,4614,-3236,-5151,0,1,297,449,-195,-433
17726,13,193,-2498,-1820,-1769,-537,-1238,-267,-452,-270,368,-250,1966,1000,3732,6517,-3062,-4862,-393,41,-119,4229,5230,-3352,-5714,0,1,242,465,-185,-490
17756,13,192,-2391,-1971,-1846,-665,-1323,-313,-343,-164,118,-134,118,1000,3507,6283,-3087,-5996,-491,77,-3,4462,5825,-3468,-6304,0,1,236,457,-187,-490
17787,13,197,-2283,-2118,-1969,-937,-1416,-380,-984,-272,1364,-219,1056,1000,3361,7636,-2732,-6457,-596,54,-82,4657,6411,-3573,-6909,0,1,253,465,-195,-490
17817,13,129,-2154,-2217,-1952,-811,-1472,-447,66,-245,-355,-202,1977,1000,3804,7476,-2732,-5992,-700,119,-144,4745,6908,-3545,-7365,0,1,158,370,-103,-382
17847,13,132,-2026,-2152,-1611,-442,-1515,-477,1517,-27,2269,-16,562,1000,3659,5026,-2654,-5068,-685,159,5,4606,6728,-3417,-7148,0,1,135,13,-116,-6
17877,13,128,-1921,-1988,-1333,-224,-1411,-361,628,311,349,43,680,1000,3513,3771,-2299,-3955,-613,117,150,4286,6160,-3212,-6571,0,1,23,47,-22,-47
17907,13,0,-1821,-1847,-1258,-327,-1300,-295,297,320,-139,37,0,1000,2929,3688,-2063,-4104,-578,67,158,3955,5735,-2974,-6134,0,1,67,115,-59,-126
17937,13,0,-1717,-1739,-1279,-296,-1300,-323,59,-56,153,22,116,1000,3000,3682,-2239,-4084,-551,48,-19,3707,5412,-2787,-5792,0,1,54,125,-36,-123
17967,13,0,-1610,-1632,-1220,-349,-1235,-326,22,-42,58,26,335,1000,2791,3704,-1917,-3984,-532,60,-52,3454,5116,-2578,-5459,0,1,59,107,-38,-100
17997,13,0,-1501,-1523,-1142,-345,-1154,-317,161,337,-231,-3,-395,1000,2382,3446,-1959,-3843,-505,56,113,3208,4797,-2386,-5113,0,1,58,83,-44,-80
18027,13,0,-1389,-1414,-1105,-302,-1118,-315,208,150,49,28,-311,1000,2446,3192,-1876,-3714,-479,18,91,2949,4467,-2198,-4772,0,1,20,79,-12,-76
18057,13,0,-1273,-1299,-1045,-345,-1051,-324,309,257,61,88,363,1000,2500,3175,-1317,-3589,-447,-17,96,2688,4113,-2013,-4409,0,1,37,25,-37,-26
18087,13,0,-1154,-1182,-983,-266,-993,-285,148,176,-4,18,-64,1000,2218,2907,-1637,-3227,-414,-43,87,2425,3753,-1821,-4032,0,1,-10,33,6,-32
18118,13,0,-1023,-1059,-846,-274,-911,-238,462,163,217,-14,49,1000,1785,2706,-1358,-2778,-393,-61,60,2126,3408,-1586,-3660,0,1,-23,0,18,6
18148,13,132,-805,-891,-726,-159,-796,-210,585,188,409,28,-233,1000,1683,1960,-1320,-2405,-350,-66,9,1748,2910,-1292,-3120,0,1,-99,-64,85,82
18178,13,133,-645,-715,-376,14,-596,-214,1335,516,1018,-266,2801,1000,1114,2142,-954,196,-311,-49,-289,1347,2408,-966,-2562,0,1,-110,-19,123,60
18208,13,0,-530,-568,-533,-218,-520,-202,-573,151,-872,-24,583,1000,1071,1916,-721,-1740,-301,81,-250,995,2069,-608,-2106,0,1,-69,-43,91,91
18238,13,133,-405,-435,-345,-62,-398,-205,652,412,555,-160,1997,1000,967,1843,-576,-234,-251,115,-53,737,1648,-405,-1641,0,1,-48,-46,58,76
18268,13,0,-302,-326,-390,-201,-338,-183,92,322,-302,-8,206,1000,741,1496,-388,-1354,-215,111,109,508,1305,-235,-1276,0,1,-25,-97,26,119
18298,13,0,-207,-226,-347,-200,-288,-157,31,329,-429,-2,-11,1000,595,1329,-316,-1291,-167,76,150,317,947,-119,-919,0,1,-23,-109,27,120
18328,13,0,-125,-137,-267,-163,-235,-132,213,328,-180,6,-34,1000,485,1053,-176,-1005,-118,24,245,157,609,-40,-596,0,1,-25,-102,24,102
18358,13,0,-63,-69,-197,-135,-182,-113,216,218,-63,6,56,1000,360,830,-66,-749,-75,-45,198,33,331,3,-346,0,1,-42,-79,17,70
18388,13,0,-17,-20,-143,-110,-129,-98,182,192,-17,-7,98,1000,207,658,-55,-544,-40,-90,70,-44,120,25,-155,0,1,-50,-77,20,65
18418,13,0,12,10,-80,-85,-70,-76,178,210,-45,2,-72,1000,38,361,-6,-414,-13,-99,-24,-80,-18,32,-21,0,1,-52,-82,19,67
# end
