t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
3749,6,64,2525,-633,-224,-193,-190,-162,-365,-176,261,35,-169,1000,210,787,-94,-1166,-633,383,-264,614,3083,95,-2846,0,14,66,342,43,-316
3759,6,64,2588,-690,-240,-217,-223,-183,-227,-225,104,-1,206,1000,224,1069,-72,-1082,-690,406,-260,666,3355,101,-3103,0,14,66,351,44,-320
3769,6,64,2614,-746,-286,-257,-261,-215,-367,-279,186,12,125,1000,299,1236,-53,-1317,-746,413,-191,715,3624,103,-3364,0,14,65,356,46,-331
3779,6,64,1634,-307,-307,-262,-289,-241,-292,-247,31,38,8,1000,389,1217,-39,-1454,-262,-131,-131,757,3886,99,-3630,0,14,65,356,49,-335
3789,6,64,1666,-267,-307,-253,-310,-273,-70,-201,287,45,-89,1000,406,1163,-64,-1467,-228,-21,-98,288,1165,-97,-1174,0,14,79,-24,-1,72
3799,6,196,1738,-206,-239,-122,-334,-306,348,-222,1116,16,379,1000,533,889,-157,-843,-176,252,-65,289,965,-7,-837,0,14,80,-28,8,103
3809,6,192,1827,-145,-266,-154,-324,-254,5,-27,-47,3,221,1000,540,1085,-154,-926,-124,361,184,250,726,40,-545,0,14,62,-65,-6,110
3819,6,64,1922,-85,-254,-153,-290,-189,103,139,-228,-1,324,1000,523,1094,-114,-857,-72,248,184,155,434,33,-309,0,14,49,-91,-10,122
3829,6,64,2020,-24,-229,-128,-262,-196,192,167,125,-7,230,1000,540,1040,-79,-681,-20,73,473,44,124,9,-88,0,14,26,-123,-16,138
3839,6,0,2119,0,-231,-118,-238,-153,66,183,0,5,124,1000,604,1000,-66,-683,0,-71,623,-17,-17,-17,-17,0,14,-40,-65,-14,16
3849,6,0,2220,0,-222,-137,-207,-111,61,267,0,0,-25,1000,522,1025,-25,-693,0,-185,732,-46,-46,-46,-46,0,14,-50,-81,-27,5
3859,6,0,2319,0,-211,-127,-191,-130,91,238,0,0,-153,1000,479,946,-52,-674,0,-254,738,-63,-63,-63,-63,0,14,-53,-84,-29,1
3869,6,0,2419,0,-196,-103,-191,-122,144,126,0,5,-64,1000,461,805,-91,-635,0,-243,511,-60,-60,-60,-60,0,14,-19,-51,1,33
3879,6,0,2519,0,-176,-98,-181,-102,188,117,0,9,25,1000,391,703,-81,-612,0,-104,288,-26,-26,-26,-26,0,14,-2,-33,12,48
3889,6,0,2620,0,-165,-93,-158,-95,148,191,0,2,127,1000,349,678,-90,-562,0,-57,164,-14,-14,-14,-14,0,14,-13,-41,2,35
3899,6,0,2720,0,-145,-67,-145,-91,183,157,0,11,53,1000,359,540,-88,-483,0,-97,214,-24,-24,-24,-24,0,14,-27,-48,-6,17
3909,6,0,2820,0,-135,-75,-137,-81,132,113,0,7,-51,1000,291,525,-76,-485,0,-130,239,-32,-32,-32,-32,0,14,-22,-46,-5,21
3919,6,0,2920,0,-117,-78,-124,-77,176,118,0,-3,52,1000,225,533,-39,-400,0,-124,195,-31,-31,-31,-31,0,14,-22,-48,-9,17
3929,6,0,3020,0,-106,-74,-107,-69,136,144,0,-7,27,1000,177,492,-47,-369,0,-119,158,-29,-29,-29,-29,0,14,-21,-46,-9,17
3939,6,0,3120,0,-98,-68,-95,-64,126,141,0,0,35,1000,180,435,-28,-358,0,-118,132,-29,-29,-29,-29,0,14,-17,-42,-6,20
3949,6,0,3220,0,-73,-61,-81,-61,179,124,0,-4,49,1000,110,362,-4,-274,0,-106,89,-26,-26,-26,-26,0,14,-13,-37,-6,19
3959,6,0,3320,0,-60,-30,-67,-50,166,127,0,-13,194,1000,136,308,-44,-136,0,-91,42,-22,-22,-22,-22,0,14,-1,-20,7,28
4423,7,64,1503,6,0,1,0,-1,7,0,-6,4,5,1000,13,-14,11,0,-4,-15,6,-30,-9,21,6,0,14,-148,5,123,-15
4433,7,64,1550,59,4,-5,1,-1,23,-2,46,0,-7,1000,-21,0,24,0,-56,-48,5,-281,-17,260,40,0,14,-167,14,151,-5
4443,7,64,1629,115,14,-19,9,-10,82,48,63,-5,-76,1000,-104,9,48,-2,-113,-51,10,-545,-18,526,86,0,14,-200,17,169,-2
4453,7,64,1720,172,18,-19,22,-23,51,99,-77,9,-1,1000,-52,-7,129,6,-169,-76,59,-814,-24,787,125,0,14,-196,10,180,-3
4463,7,64,1817,228,27,-26,32,-32,91,108,-62,9,-97,1000,-104,-28,151,4,-226,-99,95,-1082,-29,1048,166,0,14,-220,5,193,-4
4473,7,64,1915,285,21,-22,39,-38,-12,106,-165,18,-29,1000,-39,-19,171,-1,-283,-123,121,-1351,-35,1308,206,0,14,-212,7,202,-4
4483,7,64,2015,341,46,-49,47,-48,157,111,59,5,-152,1000,-218,-12,233,13,-339,-135,123,-1616,-38,1572,249,0,14,-267,11,227,0
4493,7,64,2115,398,72,-90,61,-64,234,125,216,0,-217,1000,-398,16,356,-4,-396,-136,106,-1880,-38,1840,295,0,14,-283,16,241,-1
4503,7,64,2215,454,83,-93,81,-84,149,154,-12,19,-102,1000,-366,-28,464,4,-453,-134,92,-2141,-37,2106,342,0,14,-292,9,254,0
4513,7,64,2315,511,106,-102,104,-99,172,192,-37,0,-77,1000,-487,-12,489,91,-509,-137,67,-2405,-38,2372,387,0,14,-306,17,267,17
4523,7,64,2415,568,132,-115,129,-117,233,225,-25,-7,11,1000,-596,-16,567,158,-566,-130,0,-2666,-36,2641,435,0,14,-320,20,282,32
4533,7,64,2516,625,170,-140,158,-135,341,255,97,-8,-7,1000,-768,-66,697,195,-623,-99,-59,-2923,-28,2917,489,0,14,-335,12,298,40
4543,7,64,2616,681,186,-147,181,-148,227,221,-11,-7,19,1000,-825,-87,754,229,-680,-65,-80,-3178,-20,3193,544,0,16,-347,11,312,41
4553,7,64,2715,737,231,-161,195,-166,367,134,134,-11,25,1000,-976,-150,882,334,-736,-50,-80,-3434,-16,3462,594,0,16,-363,2,324,39
4563,7,64,2815,794,268,-195,228,-187,358,175,172,-11,71,1000,-1130,-142,1064,385,-792,-51,-67,-3697,-16,3728,640,0,16,-378,5,339,40
4573,7,64,2916,850,299,-225,264,-206,362,231,196,-22,-63,1000,-1315,-137,1160,415,-849,-77,-14,-3966,-22,3988,680,0,16,-394,5,349,38
4583,7,64,3016,907,332,-249,295,-238,340,207,115,-19,68,1000,-1409,-131,1342,490,-906,-85,1,-4231,-24,4253,724,0,16,-407,8,362,38
4593,7,64,3116,964,361,-265,335,-264,282,256,-15,-27,-14,1000,-1558,-165,1407,533,-962,-81,-5,-4493,-23,4521,771,0,16,-422,3,374,38
4603,7,64,3216,1020,419,-327,379,-287,493,316,331,-53,-329,1000,-1952,-151,1561,566,-1019,-118,61,-4765,-32,4778,808,0,17,-446,4,386,37
4613,7,196,3316,1077,503,-445,426,-297,694,395,770,-82,-678,1000,-2539,-65,1900,567,-1076,-169,144,-5040,-45,5032,841,0,17,-476,14,398,36
4623,7,64,3416,1133,457,-392,450,-331,86,293,-232,-37,-158,1000,-2080,-58,1910,579,-1132,-190,160,-5308,-50,5294,882,0,17,-470,18,406,36
4633,7,64,3513,1190,508,-431,467,-380,331,163,114,-21,55,1000,-2228,-96,2195,639,-1189,-154,71,-5562,-40,5570,937,0,17,-483,15,425,39
4643,7,128,2275,575,602,-509,501,-432,675,194,-510,11,66,1000,-2566,-221,2676,675,-481,32,44,-2484,-213,2499,659,0,17,39,-81,-72,51
4653,7,192,2323,521,637,-526,547,-460,396,371,27,-97,-746,1000,-3113,-176,2345,785,-436,-125,120,-2291,-232,2227,558,0,17,66,-84,-127,40
4663,7,196,2401,460,456,-291,592,-454,-938,400,1903,-60,-274,1000,-1956,-266,1589,793,-385,-229,175,-2050,-234,1935,463,0,17,134,-70,-161,36
4673,7,196,2493,399,399,-249,567,-415,-700,-63,829,-21,-66,1000,-1623,-308,1467,650,-333,-205,29,-1779,-205,1675,399,0,17,156,-59,-154,49
4683,7,196,2589,337,362,-176,500,-389,-496,-399,433,-27,-303,1000,-1452,-437,1139,645,-282,-173,40,-1505,-173,1418,338,0,17,172,-59,-188,30
4693,7,192,2683,276,370,-150,462,-381,-96,-364,-72,-44,-633,1000,-1535,-547,976,677,-231,-191,71,-1244,-154,1148,264,0,17,176,-59,-207,18
4703,7,192,2731,214,352,-157,443,-346,-75,-261,-319,-1,96,1000,-1233,-421,1234,699,-179,-183,42,-976,-128,884,197,0,17,186,-51,-198,26
4714,7,192,2750,153,314,-154,422,-298,-265,-230,-193,-30,-16,1000,-1210,-291,1036,637,-128,-191,50,-711,-106,615,125,0,17,187,-50,-203,19
4723,7,192,2593,92,265,-118,398,-280,-414,-238,134,-23,2,1000,-983,-272,863,566,-77,-203,66,-449,-86,348,53,0,17,85,-52,-109,23
4734,7,192,2078,30,252,-111,368,-267,-221,-278,-83,-14,-97,1000,-941,-305,810,498,-25,-206,61,-184,-63,81,-16,0,17,82,-53,-111,19
4744,7,0,1868,0,255,-109,315,-200,-77,-326,0,-2,-66,1000,-913,-338,853,494,0,-212,65,-53,-53,-53,-53,0,17,21,-12,-62,-43
4754,7,0,1783,0,241,-127,279,-169,-131,-255,0,-4,-49,1000,-930,-274,841,408,0,-210,-17,-52,-52,-52,-52,0,17,32,-8,-57,-30
4764,7,0,1749,0,205,-118,262,-162,-264,-113,0,-12,17,1000,-842,-205,702,330,0,-171,-137,-42,-42,-42,-42,0,17,30,-8,-51,-24
4774,7,0,1735,0,181,-110,234,-139,-255,-122,0,-6,69,1000,-754,-183,642,267,0,-96,-195,-24,-24,-24,-24,0,17,44,4,-36,-6
4784,7,0,1729,0,174,-89,191,-117,-154,-248,0,-7,69,1000,-692,-213,571,289,0,-57,-195,-14,-14,-14,-14,0,17,33,1,-41,-17
4794,7,0,1727,0,150,-86,170,-101,-188,-190,0,-6,80,1000,-621,-167,514,229,0,-37,-202,-9,-9,-9,-9,0,17,33,1,-37,-12
4804,7,0,1726,0,153,-78,167,-94,-66,-68,0,0,-7,1000,-618,-220,496,222,0,-33,-181,-8,-8,-8,-8,0,17,33,2,-37,-14
4814,7,0,1725,0,140,-83,151,-85,-102,-101,0,-3,8,1000,-606,-182,464,174,0,10,-232,2,2,2,2,0,17,39,6,-33,-6
4824,7,0,1725,0,126,-72,129,-75,-127,-159,0,6,120,1000,-502,-180,450,157,0,45,-260,11,11,11,11,0,17,41,10,-27,-2
4834,7,0,1725,0,112,-65,117,-69,-115,-122,0,-10,45,1000,-504,-132,346,157,0,51,-236,12,12,12,12,0,17,43,13,-22,2
4844,7,0,1725,0,106,-51,105,-55,-82,-122,0,-6,-19,1000,-446,-158,313,165,0,24,-153,6,6,6,6,0,17,33,8,-27,-6
4854,7,0,1725,0,93,-54,90,-49,-104,-140,0,-7,-15,1000,-404,-98,303,141,0,2,-92,0,0,0,0,0,17,30,3,-29,-7
4864,7,0,1725,0,75,-35,80,-42,-160,-113,0,-4,59,1000,-289,-88,246,141,0,3,-81,0,0,0,0,0,17,25,4,-25,-8
4874,7,0,1725,0,68,-35,69,-33,-108,-109,0,0,-14,1000,-278,-104,223,91,0,12,-85,3,3,3,3,0,17,26,4,-24,-6
4884,7,0,1725,0,54,-31,55,-27,-131,-124,0,-1,6,1000,-233,-70,179,70,0,21,-88,5,5,5,5,0,17,25,5,-21,-4
4894,7,0,1725,0,43,-26,44,-23,-132,-119,0,4,-55,1000,-196,-90,141,21,0,30,-93,7,7,7,7,0,17,25,5,-19,-2
5207,8,64,1531,-36,-5,7,0,-1,-63,1,97,0,9,1000,31,-2,-26,3,38,52,1,186,7,-164,-12,0,17,167,-16,-148,8
5217,8,64,1603,-93,-27,23,-8,9,-162,-33,128,0,6,1000,127,19,-115,-22,95,41,23,446,4,-433,-61,0,17,203,-14,-180,0
5227,8,64,1692,-149,-33,50,-28,30,-70,-108,40,-6,-108,1000,174,-26,-213,21,151,26,109,705,1,-704,-111,0,17,226,-28,-216,-3
5237,8,64,1787,-206,-43,48,-47,47,-93,-156,-80,-4,-142,1000,211,11,-219,-4,208,-23,184,956,-11,-983,-170,0,17,240,-27,-230,-14
5247,8,64,1886,-262,-57,47,-63,59,-88,-160,-137,-6,-146,1000,245,51,-253,-41,265,-70,191,1206,-22,-1261,-228,0,17,250,-22,-242,-21
5257,8,64,1985,-319,-88,74,-81,69,-241,-177,86,2,-106,1000,400,39,-366,-93,321,-78,153,1467,-24,-1530,-277,0,17,270,-23,-251,-27
5267,8,64,2086,-376,-110,88,-105,83,-218,-202,34,-3,-88,1000,481,82,-456,-104,378,-80,169,1733,-24,-1801,-324,0,17,279,-19,-269,-33
5277,8,64,2186,-433,-116,88,-125,99,-157,-219,-93,-6,-28,1000,517,124,-456,-95,435,-102,195,1989,-30,-2072,-376,0,17,287,-13,-279,-31
5287,8,64,2286,-489,-141,101,-146,109,-218,-226,-19,8,63,1000,658,133,-491,-150,491,-128,177,2245,-36,-2345,-429,0,17,302,-13,-290,-40
5297,8,64,2385,-546,-170,126,-173,116,-270,-266,83,17,-69,1000,771,87,-631,-232,547,-135,177,2504,-38,-2612,-477,0,17,315,-25,-305,-52
5307,8,64,2485,-602,-214,176,-196,144,-368,-228,247,24,-40,1000,1008,61,-826,-269,604,-145,170,2764,-40,-2881,-526,0,17,331,-32,-322,-54
5317,8,64,2585,-659,-239,197,-220,178,-274,-195,71,13,-137,1000,1067,75,-988,-296,661,-159,171,3024,-44,-3152,-576,0,20,341,-33,-337,-56
5327,8,64,2685,-715,-255,197,-261,190,-218,-324,-77,25,-154,1000,1132,74,-1001,-370,717,-169,164,3284,-46,-3421,-625,0,21,353,-35,-348,-56
5337,8,64,2785,-772,-288,248,-293,225,-315,-345,73,27,-107,1000,1329,32,-1190,-366,774,-165,133,3548,-44,-3686,-670,0,21,370,-43,-364,-58
5347,8,64,2886,-829,-357,289,-319,256,-527,-248,328,21,-1,1000,1604,136,-1444,-438,830,-167,118,3810,-45,-3954,-717,0,21,388,-26,-383,-56
5357,8,64,2986,-885,-379,300,-344,277,-329,-181,151,18,-148,1000,1641,130,-1567,-510,887,-171,109,4072,-46,-4222,-765,0,21,399,-30,-398,-56
5367,8,64,3086,-942,-416,339,-386,306,-359,-277,166,18,-483,1000,1739,48,-1826,-615,943,-193,132,4329,-51,-4494,-817,0,21,411,-50,-417,-61
5377,8,64,3186,-999,-470,405,-437,341,-466,-356,319,-2,-561,1000,1957,58,-2170,-603,1000,-222,165,4585,-58,-4768,-870,0,21,426,-50,-440,-64
5388,8,196,3286,-1055,-534,471,-472,377,-547,-313,413,8,-453,1000,2305,51,-2423,-650,1056,-230,156,4845,-60,-5037,-919,0,21,442,-54,-459,-67
5398,8,64,3349,-1112,-533,451,-509,421,-263,-301,-94,67,-69,1000,2470,33,-2150,-733,1113,-207,90,5114,-54,-5298,-960,0,21,448,-57,-449,-64
5408,8,64,3375,-1169,-539,465,-547,454,-105,-328,-250,10,-634,1000,2260,21,-2468,-733,1170,-235,128,5370,-61,-5572,-1013,0,21,443,-60,-461,-67
5418,8,196,2167,-648,-648,572,-588,483,-660,-343,561,-23,-843,1000,2635,58,-3114,-801,572,133,133,5629,-64,-5842,-1063,0,21,455,-54,-484,-70
5428,8,192,2198,-609,-728,641,-613,513,-649,-278,-424,-12,-613,1000,3067,114,-3379,-859,538,23,127,2698,172,-2698,-627,0,21,-80,32,17,-99
5438,8,196,2270,-549,-564,377,-625,536,686,-178,1672,20,-466,1000,2193,276,-2284,-976,485,-205,12,2375,99,-2489,-622,0,21,-117,33,78,-73
5448,8,196,2359,-489,-537,310,-616,499,456,3,837,17,-623,1000,1904,300,-2151,-1106,432,-184,-152,2115,87,-2217,-555,0,21,-136,36,116,-55
5458,8,196,2454,-429,-489,251,-588,442,495,171,500,12,-843,1000,1550,234,-2010,-1178,379,-81,-336,1876,97,-1925,-467,0,21,-151,44,150,-40
5468,8,192,2552,-369,-480,246,-563,439,227,229,103,23,-395,1000,1635,295,-1854,-1092,326,33,-401,1640,109,-1630,-375,0,21,-157,49,165,-36
5478,8,192,2609,-309,-441,213,-533,423,346,282,154,33,-94,1000,1558,325,-1588,-995,273,87,-413,1388,106,-1351,-300,0,21,-166,46,169,-38
5488,8,192,2632,-249,-426,203,-502,379,215,303,-141,32,-194,1000,1482,302,-1545,-987,220,117,-372,1130,97,-1077,-230,0,21,-168,41,163,-44
5498,8,192,2562,-189,-363,237,-483,347,478,247,-126,-19,210,1000,1365,303,-1507,-538,167,132,-375,869,84,-807,-163,0,21,-72,56,76,-46
5508,8,192,2018,-128,-362,216,-462,318,185,230,-155,-2,133,1000,1324,275,-1442,-644,113,162,-428,610,75,-531,-93,0,21,-73,53,80,-40
5518,8,64,1800,-68,-381,184,-432,289,0,200,-95,23,-17,1000,1338,297,-1384,-847,60,221,-413,359,74,-250,-16,0,21,-71,50,82,-33
5528,8,64,1712,-10,-363,165,-401,254,79,183,12,16,-68,1000,1223,304,-1325,-830,9,250,-413,110,65,14,51,0,21,-69,49,84,-27
5538,8,0,1676,0,-334,134,-361,181,191,253,0,15,-201,1000,1064,296,-1204,-825,0,244,-347,61,61,61,61,0,21,-36,6,73,48
5548,8,0,1661,0,-321,168,-337,177,178,217,0,10,40,1000,1157,273,-1191,-639,0,236,-290,59,59,59,59,0,21,-31,20,86,52
5558,8,0,1655,0,-289,145,-327,182,250,89,0,0,55,1000,1033,300,-1061,-549,0,206,-202,51,51,51,51,0,21,-49,1,63,29
5568,8,0,1653,0,-260,133,-296,142,297,164,0,-1,30,1000,950,289,-942,-467,0,160,-82,40,40,40,40,0,21,-44,2,61,29
5578,8,0,1652,0,-240,120,-254,123,253,285,0,-8,-266,1000,804,237,-937,-471,0,116,6,29,29,29,29,0,21,-47,-2,54,22
5588,8,0,1652,0,-243,108,-233,138,98,237,0,-4,-105,1000,855,322,-850,-454,0,77,74,19,19,19,19,0,21,-53,-10,51,20
5598,8,0,1651,0,-239,115,-221,120,75,200,0,8,41,1000,930,313,-776,-411,0,47,117,11,11,11,11,0,21,-58,-12,50,15
5608,8,0,1651,0,-211,111,-208,107,224,178,0,13,16,1000,858,239,-689,-351,0,25,140,6,6,6,6,0,21,-58,-12,45,10
5618,8,0,1651,0,-178,88,-184,98,292,214,0,8,-9,1000,707,222,-577,-304,0,16,136,4,4,4,4,0,21,-53,-13,39,8
5628,8,0,1651,0,-165,76,-161,78,171,212,0,-1,-134,1000,585,204,-583,-313,0,28,94,7,7,7,7,0,21,-49,-12,39,10
5638,8,0,1651,0,-153,74,-151,72,142,147,0,6,-34,1000,571,168,-527,-296,0,60,16,15,15,15,15,0,21,-32,2,52,27
5648,8,0,1651,0,-113,49,-137,66,308,122,0,-25,-216,1000,296,159,-498,-212,0,68,5,17,17,17,17,0,21,-35,-5,35,14
5658,8,0,1651,0,-88,43,-114,50,269,143,0,-35,-300,1000,176,123,-469,-152,0,61,17,15,15,15,15,0,21,-33,-4,32,11
5668,8,0,1651,0,-94,51,-96,43,79,140,0,-16,-183,1000,283,101,-425,-165,0,56,23,14,14,14,14,0,21,-36,-5,34,11
5678,8,0,1651,0,-88,58,-87,41,86,119,0,2,-56,1000,350,57,-349,-143,0,54,23,13,13,13,13,0,21,-37,-3,35,9
5688,8,0,1651,0,-84,50,-76,37,68,126,0,5,-125,1000,306,34,-337,-177,0,64,-3,16,16,16,16,0,21,-24,5,43,21
5698,8,0,1651,0,-82,44,-65,35,38,135,0,-1,6,1000,304,88,-308,-141,0,77,-23,19,19,19,19,0,21,-23,5,43,22
5708,8,0,1651,0,-58,40,-58,30,178,119,0,3,16,1000,244,35,-225,-88,0,74,-14,18,18,18,18,0,21,-29,0,33,11
5718,8,0,1651,0,-47,43,-47,27,143,116,0,3,-47,1000,211,-7,-210,-62,0,69,17,17,17,17,17,0,21,-38,-6,25,1
5729,8,0,1651,0,-44,24,-35,22,75,129,0,-3,-61,1000,155,50,-181,-74,0,52,33,13,13,13,13,0,21,-37,-10,21,1
6369,9,64,1531,4,43,-45,48,-49,-54,-4,55,-9,2,1000,-231,22,181,45,-3,110,-25,8,26,46,32,0,21,103,14,-69,29
6379,9,0,1603,0,11,-14,40,-41,-210,-21,0,-9,5,1000,-69,41,48,29,0,440,31,110,110,110,110,0,21,124,105,92,123
6389,9,64,1692,0,32,-29,22,-23,23,-105,0,-3,91,1000,-58,96,232,131,0,970,281,242,242,242,242,0,21,162,145,125,168
6400,9,64,1788,0,35,0,16,-12,24,-106,0,-9,18,1000,120,180,303,356,0,1706,941,426,426,426,426,0,21,222,197,172,220
6410,9,0,1886,0,35,-6,23,0,18,-25,0,-4,-157,1000,288,350,496,502,0,2506,1789,626,626,626,626,0,21,249,218,192,244
6420,9,0,1986,0,26,0,22,7,-75,-41,0,1,-90,1000,616,620,755,754,0,3306,2834,826,826,826,826,0,21,250,222,197,248
6430,9,0,2085,0,-8,-24,9,6,-235,-79,0,26,819,1000,945,926,1017,787,0,4100,2834,1025,1025,1025,1025,0,21,275,237,220,281
6440,9,0,2185,0,-27,3,2,9,-186,-23,0,29,889,1000,1342,1180,1200,1066,0,4901,3901,1225,1225,1225,1225,0,21,270,241,229,281
6450,9,0,2285,0,7,22,-8,5,81,-86,0,6,1159,1000,1565,1444,1511,1579,0,5701,4959,1425,1425,1425,1425,0,21,273,250,230,276
6460,9,0,2385,0,22,35,-6,9,145,-57,0,2,1150,1000,1789,1633,1754,1902,0,6501,5960,1625,1625,1625,1625,0,21,276,257,234,274
6470,9,0,2485,0,46,24,6,22,116,-47,0,-45,967,1000,1789,1912,1906,2240,0,7302,6902,1825,1825,1825,1825,0,21,284,263,234,276
6480,9,0,2585,0,5,51,13,35,-208,-14,0,-7,1763,1000,2458,2276,2262,2520,0,8102,7798,2025,2025,2025,2025,0,21,279,267,247,281
6490,9,0,2685,0,20,44,9,8,-29,-61,0,14,1887,1000,2705,2456,2621,2756,0,8903,8690,2225,2225,2225,2225,0,21,286,273,249,284
6500,9,0,2785,0,0,54,0,31,-148,-104,0,18,1866,1000,3000,2684,2776,2926,0,9704,9570,2426,2426,2426,2426,0,21,287,277,258,289
6510,9,0,2885,0,0,41,2,48,-94,-54,0,22,2118,1000,3273,2992,3101,3174,0,10504,10459,2626,2626,2626,2626,0,21,292,280,261,295
6520,9,0,2985,0,-10,22,0,42,-122,-75,0,17,2232,1000,3495,3314,3352,3362,0,11305,11311,2826,2826,2826,2826,0,21,298,282,265,303
6530,9,64,1544,-1,-10,68,-20,23,-74,-191,-395,-15,2190,1000,3721,3498,3370,3732,13,12162,12192,3070,3011,3005,3063,0,21,7,283,281,32
6540,9,0,1600,0,-26,-16,-39,39,-116,-222,0,-6,1861,1000,3741,3834,3675,3627,0,11954,13002,2988,2988,2988,2988,0,21,70,89,75,79
6550,9,0,1682,0,-29,-35,-32,2,-65,-71,0,0,877,1000,3611,3755,3614,3452,0,11544,13523,2886,2886,2886,2886,0,21,8,32,20,18
6560,9,64,1775,0,-39,19,-37,-16,-34,-46,0,-5,445,1000,3541,3466,3255,3348,0,10935,13182,2733,2733,2733,2733,0,21,-27,16,5,-16
6570,9,64,1872,0,19,48,-49,24,354,-161,0,16,-415,1000,3142,2868,3041,3180,0,10155,12691,2538,2538,2538,2538,0,21,-43,8,-13,-45
6580,9,64,1963,0,18,84,-57,55,107,-298,0,28,-985,1000,2959,2475,2703,2942,0,9354,12140,2338,2338,2338,2338,0,21,-56,3,-17,-58
6590,9,64,2007,0,-9,55,-47,33,-99,-145,0,54,-435,1000,2958,2466,2690,2675,0,8554,11274,2138,2138,2138,2138,0,21,-61,-9,-23,-58
6600,9,64,2025,0,-7,103,-1,12,-114,123,0,64,-514,1000,2822,2079,2362,2501,0,7754,10371,1938,1938,1938,1938,0,21,-65,-5,-19,-63
6610,9,64,1784,0,-77,145,-30,61,-406,-72,0,16,-704,1000,2756,2033,1746,2262,0,6954,9631,1738,1738,1738,1738,0,21,14,59,48,22
6620,9,64,1447,0,2,130,-48,95,285,-210,0,51,-736,1000,2414,1623,1890,2212,0,6153,8991,1538,1538,1538,1538,0,21,4,44,32,1
6630,9,64,1309,0,-40,80,-45,85,-138,-149,0,57,-6,1000,2518,1895,1990,2056,0,5346,8539,1336,1336,1336,1336,0,21,6,38,30,6
6640,9,64,1254,0,-92,39,-23,62,-388,81,0,43,733,1000,2642,2235,2018,1951,0,4546,8149,1136,1136,1136,1136,0,21,10,37,30,14
6650,9,64,1232,0,-58,26,-52,45,43,-96,0,15,284,1000,2253,2046,1848,1867,0,3745,7753,936,936,936,936,0,21,-1,28,14,3
6660,9,64,1223,0,-56,-1,-44,50,0,-9,0,-9,-469,1000,1952,1978,1668,1685,0,2950,7753,737,737,737,737,0,21,-10,20,1,-3
6670,9,64,1219,0,-68,32,-23,39,-76,157,0,-1,105,1000,2131,1973,1640,1762,0,2150,7431,537,537,537,537,0,21,-5,26,7,0
6680,9,64,1218,0,-72,31,-54,12,-39,-70,0,-4,-61,1000,1986,1845,1486,1610,0,1357,7018,339,339,339,339,0,21,-9,21,1,-4
6690,9,64,1217,0,-90,-7,-84,26,-192,-216,0,39,-331,1000,1874,1690,1462,1210,0,708,6559,177,177,177,177,0,21,-13,9,-3,-14
6700,9,64,1217,0,-65,-58,-86,17,134,-104,0,14,-577,1000,1499,1658,1419,1080,0,260,6181,65,65,65,65,0,21,-24,-1,-17,-22
6710,9,64,1217,0,-57,-14,-61,-17,74,83,0,-20,-397,1000,1442,1579,1203,1214,0,13,5822,3,3,3,3,0,21,-26,4,-17,-19
6721,9,64,1217,0,-77,30,-56,-16,-82,91,0,-2,-6,1000,1614,1467,1086,1200,0,0,5402,0,0,0,0,0,21,-21,9,-10,-16
6731,9,64,1217,0,-64,27,-61,9,24,12,0,15,38,1000,1508,1295,1067,1092,0,0,4948,0,0,0,0,0,21,-24,3,-12,-21
6741,9,64,1217,0,-72,15,-76,17,-20,-85,0,-4,86,1000,1378,1304,942,1000,0,0,4552,0,0,0,0,0,21,-28,1,-16,-22
6751,9,64,1217,0,-63,0,-80,3,35,-82,0,-5,62,1000,1217,1223,892,895,0,0,4166,0,0,0,0,0,21,-33,-4,-21,-26
6761,9,64,1217,0,-59,8,-62,0,25,62,0,10,120,1000,1178,1071,841,809,0,0,3787,0,0,0,0,0,21,-35,-7,-21,-29
6771,9,64,1217,0,-55,0,-46,-1,25,119,0,-5,1,1000,999,1004,712,719,0,0,3433,0,0,0,0,0,21,-41,-12,-28,-32
6781,9,64,1217,0,-64,34,-51,4,-46,27,0,-4,104,1000,1022,872,546,692,0,0,3059,0,0,0,0,0,21,-40,-7,-23,-31
6791,9,64,1217,0,-63,14,-60,12,-32,-35,0,-1,91,1000,891,810,506,552,0,0,2682,0,0,0,0,0,21,-44,-16,-28,-35
6801,9,64,1217,0,-60,8,-57,7,-11,13,0,3,379,1000,862,787,519,517,0,0,2314,0,0,0,0,0,21,-45,-19,-29,-37
6811,9,64,1217,0,-54,25,-47,5,7,65,0,16,245,1000,782,579,400,414,0,0,1952,0,0,0,0,0,21,-48,-21,-30,-41
6821,9,64,1217,0,-41,8,-41,6,58,52,0,1,86,1000,544,488,297,311,0,0,1560,0,0,0,0,0,21,-55,-32,-39,-48
6831,9,64,1217,0,-39,-4,-40,3,29,26,0,-5,120,1000,402,433,218,207,0,0,1135,0,0,0,0,0,21,-60,-41,-44,-52
6841,9,64,1217,0,-39,12,-38,1,18,26,0,-1,189,1000,358,298,105,150,0,0,733,0,0,0,0,0,21,-62,-41,-47,-58
