73709,2,-800,14,-863,2,-11,1,1,1,1,497,498,497,497,0,0,0,0
73809,2,-800,39,-753,-18,-1,1,1,1,1,492,496,497,494,0,0,0,0
73909,2,-800,-9,-918,69,-34,1,1,1,1,498,493,498,496,0,0,0,0
74009,0,0,6,-809,4,9,0,0,0,0,497,497,497,498,0,0,0,0
74109,0,0,-8,6,-36,-11,0,0,0,0,447,468,456,493,0,0,0,0
74209,0,0,7,-22,8,-12,0,0,0,0,449,491,419,458,0,0,0,0
74309,0,0,-16,2,-39,33,0,0,0,0,447,490,496,491,0,0,0,0
74409,0,0,4,17,13,-29,0,0,0,0,478,490,502,478,0,0,0,0
74509,0,0,-9,12,19,-7,0,0,0,0,450,495,496,492,0,0,0,0
74609,0,0,-26,-12,7,3,0,0,0,0,391,492,493,486,0,0,0,0
74709,0,0,-6,-4,8,68,0,0,0,0,467,488,493,496,0,0,0,0
74809,0,0,-9,-51,11,-6,0,0,0,0,416,471,501,495,0,0,0,0
74909,0,0,0,-28,-13,-16,0,0,0,0,473,416,496,438,0,0,0,0
75009,3,800,-1,-7,-11,-9,1,1,1,1,492,487,497,492,0,0,0,0
75109,3,800,9,-26,1051,-9,1,1,1,1,496,484,496,497,0,0,0,0
75209,3,800,33,26,863,0,1,1,1,1,497,497,497,497,0,0,0,0
75309,3,800,-29,-33,826,-14,1,1,1,1,497,497,496,496,0,0,0,0
75409,3,800,13,19,807,-4,1,1,1,1,497,498,498,497,0,0,0,0
75509,3,800,-22,37,793,4,1,1,1,1,501,502,501,502,0,0,0,0
